正常蓄水位_m,年份,重复容量_万kW,装机容量_万kW,月份,运行方式,月初库容_m3s月,月初水位_m,月末库容_m3s月,月末水位_m,来水量_m3s,发电流量_m3s,平均出力_kW,弃水折算库容_m3s月,月发电量_kWh
100.0,1969,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1202.0,1368.7599,531399.114,0.0,387921353.2477
100.0,1970,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,3094.0,3098.9047,849524.7706,0.0,620153082.5672
100.0,1970,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5846.0,2243.0958,801139.8134,3601.2465,584832063.7744
100.0,1970,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,2818.3,2243.0958,801139.8134,573.5465,584832063.7744
100.0,1970,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,6659.0,2243.0958,801139.8134,4414.2465,584832063.7744
100.0,1970,18.6395,84.9525,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,1082.3,529.43,199985.699,551.2124,145989560.2646
100.0,1970,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,1952.7,529.43,211405.829,1251.6055,154326255.17
100.0,1970,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,655.7,655.7,274651.8132,0.0,200495823.6141
100.0,1970,18.6395,84.9525,11月,低于防破坏线-保证出力,703.96,100.0,703.96,100.0,499.7,501.6118,211405.829,0.0,154326255.17
100.0,1970,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,964.7,964.7,399656.7323,0.0,291749414.5678
100.0,1970,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,767.3,767.3,319941.7716,0.0,233557493.2461
100.0,1970,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1136.3,1136.3,468226.9259,0.0,341805655.8764
100.0,1970,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1059.0,1225.7599,477895.0467,0.0,348863384.0708
100.0,1971,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,2573.0,2577.9047,849524.7706,0.0,620153082.5672
100.0,1971,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4101.3,2243.0958,801139.8134,1856.5465,584832063.7744
100.0,1971,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5048.0,2243.0958,801139.8134,2803.2465,584832063.7744
100.0,1971,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1554.0,1867.901,599022.453,0.0,437286390.7018
100.0,1971,18.6395,84.9525,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,1537.0,589.8965,198681.3973,631.5448,145037420.0221
100.0,1971,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,978.7,529.43,211405.829,277.6055,154326255.17
100.0,1971,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,625.4848,97.6572,736.0,814.4752,330911.7778,0.0,241565597.764
100.0,1971,18.6395,84.9525,11月,低于防破坏线-保证出力,625.4848,97.6572,703.96,100.0,595.0,513.7775,211405.829,2.7472,154326255.17
100.0,1971,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,377.7,377.7,160294.4757,0.0,117014967.2835
100.0,1971,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,428.0,428.0,181172.4,0.0,132255852.0
100.0,1971,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,743.2,743.2,310197.2619,0.0,226444001.2016
100.0,1971,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1098.7,1265.4599,492796.0793,0.0,359741137.8618
100.0,1972,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,3129.3,3134.2047,849524.7706,0.0,620153082.5672
100.0,1972,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3789.3,2243.0958,801139.8134,1544.5465,584832063.7744
100.0,1972,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,2369.0,2682.901,840015.8227,0.0,613211550.5617
100.0,1972,18.6395,84.9525,7月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,756.3,756.3,202032.6123,0.0,147483806.9571
100.0,1972,18.6395,84.9525,8月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,322.7,322.7,88990.8795,0.0,64963342.0625
100.0,1972,18.6395,84.9525,9月,低于防破坏线-保证出力,218.3944,82.35,669.6271,98.975,1048.0,597.5399,211405.829,0.0,154326255.17
100.0,1972,18.6395,84.9525,10月,优化区-枚举月末库容,669.6271,98.975,703.96,100.0,2658.7,2624.3671,849524.7706,0.0,620153082.5672
100.0,1972,18.6395,84.9525,11月,低于防破坏线-保证出力,703.96,100.0,703.96,100.0,2610.0,501.3156,211405.829,2108.6844,154326255.17
100.0,1972,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,849.3,849.3,353130.3817,0.0,257785178.6185
100.0,1972,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1016.9,1016.9,420588.0409,0.0,307029269.8345
100.0,1972,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1660.7,1660.7,674627.0724,0.0,492477762.8226
100.0,1972,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1314.7,1481.4599,573235.295,0.0,418461765.3721
100.0,1973,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,3661.3,3666.2047,849524.7706,0.0,620153082.5672
100.0,1973,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4740.3,2243.0958,801139.8134,2495.5465,584832063.7744
100.0,1973,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5825.3,2243.0958,801139.8134,3580.5465,584832063.7744
100.0,1973,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,2332.7,2646.601,829519.0317,0.0,605548893.1503
100.0,1973,18.6395,84.9525,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,2059.0,589.8965,198681.3973,1153.5448,145037420.0221
100.0,1973,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,3252.3,529.43,211405.829,2551.2055,154326255.17
100.0,1973,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,635.2942,97.95,819.7,888.3658,361179.9523,0.0,263661365.2123
100.0,1973,18.6395,84.9525,11月,低于防破坏线-保证出力,635.2942,97.95,703.96,100.0,581.0,512.1851,211405.829,0.1491,154326255.17
100.0,1973,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,413.7,413.7,175248.1465,0.0,127931146.945
100.0,1973,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,462.7,462.7,195510.9783,0.0,142723014.1553
100.0,1973,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,727.7,727.7,303919.6116,0.0,221861316.4461
100.0,1973,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,488.0,654.7599,260414.6706,0.0,190102709.5725
100.0,1974,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,2423.7,2428.6047,849524.7706,0.0,620153082.5672
100.0,1974,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3503.0,2243.0958,801139.8134,1258.2465,584832063.7744
100.0,1974,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3349.7,2243.0958,801139.8134,1104.9465,584832063.7744
100.0,1974,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5591.0,2243.0958,801139.8134,3346.2465,584832063.7744
100.0,1974,18.6395,84.9525,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,1386.7,529.43,199985.699,855.6124,145989560.2646
100.0,1974,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,458.7249,92.6787,501.3,575.6777,211405.829,0.0,154326255.17
100.0,1974,18.6395,84.9525,10月,低于防破坏线-保证出力,458.7249,92.6787,703.96,100.0,1105.7,542.499,211405.829,317.9659,154326255.17
100.0,1974,18.6395,84.9525,11月,低于防破坏线-保证出力,703.96,100.0,527.3907,94.7286,353.3,530.3676,211405.829,0.0,154326255.17
100.0,1974,18.6395,84.9525,12月,低于防破坏线-保证出力,527.3907,94.7286,272.3462,85.0905,361.3,617.8742,211405.829,0.0,154326255.17
100.0,1974,18.6395,84.9525,1月,低于防破坏线-保证出力,272.3462,85.0905,218.3944,82.35,371.7,425.6517,121299.3342,0.0,88548513.9782
100.0,1974,18.6395,84.9525,2月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,472.7,472.7,128716.5736,0.0,93963098.7392
100.0,1974,18.6395,84.9525,3月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,661.7,661.7,177825.9859,0.0,129812969.6851
100.0,1975,18.6395,84.9525,4月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,2453.3,589.8965,198681.3973,1547.8448,145037420.0221
100.0,1975,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,7544.7,2243.0958,801139.8134,5299.9465,584832063.7744
100.0,1975,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4125.0,2243.0958,801139.8134,1880.2465,584832063.7744
100.0,1975,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1237.0,1550.901,502459.0474,0.0,366795104.5804
100.0,1975,18.6395,84.9525,8月,低于防破坏线-保证出力,218.3944,82.35,311.5838,87.0835,827.3,736.3083,211405.829,0.0,154326255.17
100.0,1975,18.6395,84.9525,9月,低于防破坏线-保证出力,311.5838,87.0835,218.3944,82.35,640.7,733.8893,211089.6629,0.0,154095453.9012
100.0,1975,18.6395,84.9525,10月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,626.7,626.7,168792.9339,0.0,123218841.7251
100.0,1975,18.6395,84.9525,11月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1633.0,589.8965,211405.829,557.5379,154326255.17
100.0,1975,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,640.7,640.7,268532.1702,0.0,196028484.2241
100.0,1975,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,394.3,394.3,167196.7983,0.0,122053662.7553
100.0,1975,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,638.3,638.3,267552.3174,0.0,195313191.6801
100.0,1975,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1125.3,1292.0599,502759.8891,0.0,367014719.044
100.0,1976,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,2422.7,2427.6047,849524.7706,0.0,620153082.5672
100.0,1976,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4362.3,2243.0958,801139.8134,2117.5465,584832063.7744
100.0,1976,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5141.7,2243.0958,801139.8134,2896.9465,584832063.7744
100.0,1976,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4063.3,2243.0958,801139.8134,1818.5465,584832063.7744
100.0,1976,18.6395,84.9525,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,978.7,529.43,199985.699,447.6124,145989560.2646
100.0,1976,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,805.7,529.43,211405.829,104.6055,154326255.17
100.0,1976,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,218.3944,82.35,1209.0,1694.5656,583389.0097,0.0,425873977.0923
100.0,1976,18.6395,84.9525,11月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1640.0,589.8965,211405.829,564.5379,154326255.17
100.0,1976,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,585.3,585.3,245863.986,0.0,179480709.7581
100.0,1976,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,487.0,487.0,205520.8679,0.0,150030233.6026
100.0,1976,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,885.0,885.0,367560.9231,0.0,268319473.8462
100.0,1976,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1218.0,1384.7599,537356.3615,0.0,392270143.8893
100.0,1977,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,4916.0,4920.9047,849524.7706,0.0,620153082.5672
100.0,1977,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5442.0,2243.0958,801139.8134,3197.2465,584832063.7744
100.0,1977,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,6707.0,2243.0958,801139.8134,4462.2465,584832063.7744
100.0,1977,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4276.0,2243.0958,801139.8134,2031.2465,584832063.7744
100.0,1977,18.6395,84.9525,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,2208.0,529.43,199985.699,1676.9124,145989560.2646
100.0,1977,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,968.0,529.43,211405.829,266.9055,154326255.17
100.0,1977,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,218.3944,82.35,1389.0,1874.5656,641860.0433,0.0,468557831.5947
100.0,1977,18.6395,84.9525,11月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1970.0,589.8965,211405.829,894.5379,154326255.17
100.0,1977,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,585.0,585.0,245740.95,0.0,179390893.5
100.0,1977,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,743.3,743.3,310237.7364,0.0,226473547.5501
100.0,1977,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,563.7,563.7,236997.5748,0.0,173008229.5821
100.0,1977,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,613.7,613.7,257497.5348,0.0,187973200.3821
100.0,1978,18.6395,84.9525,4月,优化区-枚举月末库容,703.96,100.0,429.2967,91.8001,1068.3,1342.9633,503395.6056,0.0,367478792.0736
100.0,1978,18.6395,84.9525,5月,汛限线附近-满发,429.2967,91.8001,532.2954,94.8751,3092.0,2328.3929,799299.9017,658.9506,583488928.2129
100.0,1978,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3773.0,2243.0958,801139.8134,1528.2465,584832063.7744
100.0,1978,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1125.0,1438.901,467926.3458,0.0,341586232.4157
100.0,1978,18.6395,84.9525,8月,低于防破坏线-保证出力,218.3944,82.35,439.1061,92.093,889.7,667.9233,211405.829,0.0,154326255.17
100.0,1978,18.6395,84.9525,9月,低于防破坏线-保证出力,439.1061,92.093,703.96,100.0,856.7,546.0897,211405.829,45.7564,154326255.17
100.0,1978,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,218.3944,82.35,720.3,1205.8655,421636.6181,0.0,307794731.2441
100.0,1978,18.6395,84.9525,11月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1757.7,589.8965,211405.829,682.2379,154326255.17
100.0,1978,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,765.0,765.0,319012.65,0.0,232879234.5
100.0,1978,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,536.7,536.7,225913.6127,0.0,164916937.2373
100.0,1978,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,813.0,813.0,338423.1323,0.0,247048886.5846
100.0,1978,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,724.0,724.0,302419.868,0.0,220766503.64
100.0,1979,18.6395,84.9525,4月,优化区-枚举月末库容,703.96,100.0,360.6308,89.5749,858.3,1201.6292,441899.706,0.0,322586785.3693
100.0,1979,18.6395,84.9525,5月,辅助线3区,360.6308,89.5749,532.2954,94.8751,2344.0,1916.48,648655.3811,254.1977,473518428.1723
100.0,1979,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,6522.0,2243.0958,801139.8134,4277.2465,584832063.7744
100.0,1979,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3755.0,2243.0958,801139.8134,1510.2465,584832063.7744
100.0,1979,18.6395,84.9525,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,2051.3,529.43,199985.699,1520.2124,145989560.2646
100.0,1979,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,2369.3,529.43,211405.829,1668.2055,154326255.17
100.0,1979,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,592.3,592.3,248733.9566,0.0,181575788.2961
100.0,1979,18.6395,84.9525,11月,低于防破坏线-保证出力,703.96,100.0,615.6754,97.3643,427.3,515.3401,211405.829,0.0,154326255.17
100.0,1979,18.6395,84.9525,12月,低于防破坏线-保证出力,615.6754,97.3643,439.1061,92.093,385.3,563.0092,211405.829,0.0,154326255.17
100.0,1979,18.6395,84.9525,1月,低于防破坏线-保证出力,439.1061,92.093,218.3944,82.35,444.3,665.0116,210364.2505,0.0,153565902.8543
100.0,1979,18.6395,84.9525,2月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,681.3,681.3,182866.3023,0.0,133492400.6571
100.0,1979,18.6395,84.9525,3月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1086.7,589.8965,211405.829,11.2379,154326255.17
100.0,1980,18.6395,84.9525,4月,优化区-枚举月末库容,703.96,100.0,532.2954,94.8751,2762.7,2934.3646,849524.7706,0.0,620153082.5672
100.0,1980,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3507.0,2243.0958,801139.8134,1262.2465,584832063.7744
100.0,1980,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4527.7,2243.0958,801139.8134,2282.9465,584832063.7744
100.0,1980,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4561.7,2243.0958,801139.8134,2316.9465,584832063.7744
100.0,1980,18.6395,84.9525,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,5711.7,529.43,199985.699,5180.6124,145989560.2646
100.0,1980,18.6395,84.9525,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,988.3,529.43,211405.829,287.2055,154326255.17
100.0,1980,18.6395,84.9525,10月,优化区-枚举月末库容,703.96,100.0,532.2954,94.8751,1641.3,1812.9646,694132.0224,0.0,506716376.3377
100.0,1980,18.6395,84.9525,11月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,702.0,529.43,211405.829,0.9055,154326255.17
100.0,1980,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,674.3,674.3,282229.5462,0.0,206027568.7041
100.0,1980,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,564.3,564.3,237244.0782,0.0,173188177.0641
100.0,1980,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,791.0,791.0,329505.288,0.0,240538860.24
100.0,1980,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1009.7,1176.4599,459340.3425,0.0,335318449.9963
100.0,1981,18.6395,84.9525,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,3309.3,3314.2047,849524.7706,0.0,620153082.5672
100.0,1981,18.6395,84.9525,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3288.0,2243.0958,801139.8134,1043.2465,584832063.7744
100.0,1981,18.6395,84.9525,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,2898.0,2243.0958,801139.8134,653.2465,584832063.7744
100.0,1981,18.6395,84.9525,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1241.7,1555.601,503905.9597,0.0,367851350.5486
100.0,1981,18.6395,84.9525,8月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,622.0,622.0,167576.752,0.0,122331028.96
100.0,1981,18.6395,84.9525,9月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,537.0,537.0,145472.9558,0.0,106195257.7115
100.0,1981,18.6395,84.9525,10月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,729.7,729.7,195256.8475,0.0,142537498.6531
100.0,1981,18.6395,84.9525,11月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1530.3,589.8965,211405.829,454.8379,154326255.17
100.0,1981,18.6395,84.9525,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,636.0,636.0,266613.108,0.0,194627568.84
100.0,1981,18.6395,84.9525,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,449.0,449.0,189856.1962,0.0,138595023.1923
100.0,1981,18.6395,84.9525,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1670.3,1670.3,678360.6704,0.0,495203289.3982
100.0,1981,18.6395,84.9525,3月,优化区-枚举月末库容,703.96,100.0,218.3944,82.35,1310.3,1795.8655,616377.8478,0.0,449955828.9293
