正常蓄水位_m,年份,重复容量_万kW,装机容量_万kW,月份,运行方式,月初库容_m3s月,月初水位_m,月末库容_m3s月,月末水位_m,来水量_m3s,发电流量_m3s,平均出力_kW,弃水折算库容_m3s月,月发电量_kWh
115.0,1952,15.0,137.4964,4月,优化区-枚举月末库容,1726.515,115.0,1221.1621,109.1437,2001.0,2506.3529,1258398.2943,0.0,918630754.8693
115.0,1952,15.0,137.4964,5月,汛限线附近-满发,1221.1621,109.1437,1700.5995,114.7164,5399.3,2750.6175,1371198.7723,2172.7628,1000975103.8099
115.0,1952,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,3781.3,3794.2578,1374964.0,0.0,1003723720.0
115.0,1952,15.0,137.4964,7月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,3677.0,2630.7371,1371362.8726,1036.8228,1001094896.9757
115.0,1952,15.0,137.4964,8月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,4378.3,4391.2578,1374964.0,0.0,1003723720.0
115.0,1952,15.0,137.4964,9月,优化区-枚举月末库容,1687.6417,114.5746,1713.5572,114.8582,2768.3,2742.3845,1374964.0,0.0,1003723720.0
115.0,1952,15.0,137.4964,10月,低于防破坏线-保证出力,1713.5572,114.8582,1726.515,115.0,2659.7,662.2368,361352.385,1984.5054,263787241.05
115.0,1952,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1018.3,1018.3,550981.6857,0.0,402216630.5385
115.0,1952,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,693.3,693.3,378353.8464,0.0,276198307.8501
115.0,1952,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,580.3,580.3,317801.237,0.0,231994902.9881
115.0,1952,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1311.8665,110.4625,833.0,1247.6485,647528.9391,0.0,472696125.5164
115.0,1952,15.0,137.4964,3月,优化区-枚举月末库容,1311.8665,110.4625,1545.1063,113.0149,3003.7,2770.4602,1372698.7501,0.0,1002070087.5997
115.0,1953,15.0,137.4964,4月,汛限线附近-满发,1545.1063,113.0149,1221.1621,109.1437,2478.0,2799.8073,1374964.0,0.0,1003723720.0
115.0,1953,15.0,137.4964,5月,汛限线附近-满发,1221.1621,109.1437,1700.5995,114.7164,3517.3,2750.6175,1371198.7723,290.7628,1000975103.8099
115.0,1953,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,2864.3,2877.2578,1374964.0,0.0,1003723720.0
115.0,1953,15.0,137.4964,7月,汛限线附近-满发,1687.6417,114.5746,443.6961,92.23,1665.0,2908.9456,1305676.6744,0.0,953143972.2907
115.0,1953,15.0,137.4964,8月,低于防破坏线-保证出力,443.6961,92.23,443.6961,92.23,875.3,875.3,305834.1292,0.0,223258914.2935
115.0,1953,15.0,137.4964,9月,低于防破坏线-保证出力,443.6961,92.23,443.6961,92.23,1020.3,1020.3,354563.1972,0.0,258831133.9897
115.0,1953,15.0,137.4964,10月,低于防破坏线-保证出力,443.6961,92.23,1726.515,115.0,2286.4,761.8004,361352.385,241.7807,263787241.05
115.0,1953,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,2395.0,2395.0,1261190.4388,0.0,920669020.3457
115.0,1953,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,847.6,847.6,460511.3816,0.0,336173308.568
115.0,1953,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1449.3,1449.3,776777.6977,0.0,567047719.3575
115.0,1953,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1085.7,1085.7,586493.5532,0.0,428140293.8416
115.0,1953,15.0,137.4964,3月,优化区-枚举月末库容,1726.515,115.0,1700.5995,114.7164,1072.0,1097.9155,591593.7013,0.0,431863401.9402
115.0,1954,15.0,137.4964,4月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,3461.7,3474.6578,1374964.0,0.0,1003723720.0
115.0,1954,15.0,137.4964,5月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,5833.7,2630.7371,1371362.8726,3193.5228,1001094896.9757
115.0,1954,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,6961.0,6973.9578,1374964.0,0.0,1003723720.0
115.0,1954,15.0,137.4964,7月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,9361.7,2630.7371,1371362.8726,6721.5228,1001094896.9757
115.0,1954,15.0,137.4964,8月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,5366.7,5379.6578,1374964.0,0.0,1003723720.0
115.0,1954,15.0,137.4964,9月,优化区-枚举月末库容,1687.6417,114.5746,1726.515,115.0,868.0,829.1267,449175.9283,0.0,327898427.6325
115.0,1954,15.0,137.4964,10月,低于防破坏线-保证出力,1726.515,115.0,1609.8951,113.7238,546.3,668.6004,361352.385,0.0,263787241.05
115.0,1954,15.0,137.4964,11月,低于防破坏线-保证出力,1609.8951,113.7238,1324.8242,110.6043,407.7,692.7302,361352.385,0.0,263787241.05
115.0,1954,15.0,137.4964,12月,低于防破坏线-保证出力,1324.8242,110.6043,1000.8801,105.2493,423.7,742.3795,361352.385,0.0,263787241.05
115.0,1954,15.0,137.4964,1月,低于防破坏线-保证出力,1000.8801,105.2493,560.316,95.7116,407.7,845.067,361352.385,0.0,263787241.05
115.0,1954,15.0,137.4964,2月,低于防破坏线-保证出力,560.316,95.7116,443.6961,92.23,596.4,713.0199,261425.5317,0.0,190840638.1614
115.0,1954,15.0,137.4964,3月,低于防破坏线-保证出力,443.6961,92.23,638.0626,98.0327,1160.3,970.8873,361352.385,0.0,263787241.05
115.0,1955,15.0,137.4964,4月,辅助线1区,638.0626,98.0327,495.5271,93.7774,1511.0,1656.8031,614755.2888,0.0,448771360.7875
115.0,1955,15.0,137.4964,5月,辅助线1区,495.5271,93.7774,1700.5995,114.7164,5308.7,1304.3762,611870.6649,2802.7692,446665585.3855
115.0,1955,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,5540.7,5553.6578,1374964.0,0.0,1003723720.0
115.0,1955,15.0,137.4964,7月,汛限线附近-满发,1687.6417,114.5746,443.6961,92.23,1677.0,2920.9456,1310764.9232,0.0,956858393.9386
115.0,1955,15.0,137.4964,8月,低于防破坏线-保证出力,443.6961,92.23,1648.7684,114.1492,1975.3,771.769,361352.385,0.0,263787241.05
115.0,1955,15.0,137.4964,9月,优化区-枚举月末库容,1648.7684,114.1492,1506.233,112.5895,901.3,1043.8354,549981.6662,0.0,401486616.3127
115.0,1955,15.0,137.4964,10月,低于防破坏线-保证出力,1506.233,112.5895,1234.1199,109.3727,439.0,704.83,361352.385,0.0,263787241.05
115.0,1955,15.0,137.4964,11月,低于防破坏线-保证出力,1234.1199,109.3727,1726.515,115.0,1190.0,691.0991,361352.385,6.5057,263787241.05
115.0,1955,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,452.0,452.0,248725.1692,0.0,181569373.5385
115.0,1955,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,511.0,511.0,280534.4141,0.0,204790122.2949
115.0,1955,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,609.4,609.4,333436.3789,0.0,243408556.5824
115.0,1955,15.0,137.4964,3月,优化区-枚举月末库容,1726.515,115.0,586.2315,96.4853,915.3,2055.5835,966670.5341,0.0,705669489.8889
115.0,1956,15.0,137.4964,4月,辅助线1区,586.2315,96.4853,1700.5995,114.7164,2433.0,1285.191,611913.0929,36.9588,446696557.8108
115.0,1956,15.0,137.4964,5月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,6085.0,6097.9578,1374964.0,0.0,1003723720.0
115.0,1956,15.0,137.4964,6月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,2780.7,2630.7371,1371362.8726,140.5228,1001094896.9757
115.0,1956,15.0,137.4964,7月,优化区-枚举月末库容,1700.5995,114.7164,1065.6689,106.3947,922.7,1557.6306,783269.0925,0.0,571786437.5178
115.0,1956,15.0,137.4964,8月,低于防破坏线-保证出力,1065.6689,106.3947,1700.5995,114.7164,1335.0,703.7898,361352.385,0.0,263787241.05
115.0,1956,15.0,137.4964,9月,优化区-枚举月末库容,1700.5995,114.7164,1713.5572,114.8582,588.3,575.3422,314094.445,0.0,229288944.8216
115.0,1956,15.0,137.4964,10月,低于防破坏线-保证出力,1713.5572,114.8582,1415.5286,111.5969,387.0,680.3868,361352.385,0.0,263787241.05
115.0,1956,15.0,137.4964,11月,低于防破坏线-保证出力,1415.5286,111.5969,1143.4155,107.7692,441.3,717.6274,361352.385,0.0,263787241.05
115.0,1956,15.0,137.4964,12月,低于防破坏线-保证出力,1143.4155,107.7692,663.9781,98.8064,330.3,809.6004,361352.385,0.0,263787241.05
115.0,1956,15.0,137.4964,1月,低于防破坏线-保证出力,663.9781,98.8064,443.6961,92.23,440.0,660.282,251365.9189,0.0,183497120.7989
115.0,1956,15.0,137.4964,2月,低于防破坏线-保证出力,443.6961,92.23,443.6961,92.23,869.0,869.0,303704.4704,0.0,221704263.3808
115.0,1956,15.0,137.4964,3月,低于防破坏线-保证出力,443.6961,92.23,443.6961,92.23,858.9,858.9,300288.0894,0.0,219210305.2957
115.0,1957,15.0,137.4964,4月,低于防破坏线-保证出力,443.6961,92.23,1700.5995,114.7164,2213.7,761.8004,359667.6658,198.5139,262557396.0521
115.0,1957,15.0,137.4964,5月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,3863.0,3875.9578,1374964.0,0.0,1003723720.0
115.0,1957,15.0,137.4964,6月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,2716.3,2630.7371,1371362.8726,76.1228,1001094896.9757
115.0,1957,15.0,137.4964,7月,优化区-枚举月末库容,1700.5995,114.7164,443.6961,92.23,1082.3,2339.2034,1064174.6762,0.0,776847513.5959
115.0,1957,15.0,137.4964,8月,低于防破坏线-保证出力,443.6961,92.23,1700.5995,114.7164,3519.7,761.8004,359667.6658,1504.5139,262557396.0521
115.0,1957,15.0,137.4964,9月,优化区-枚举月末库容,1700.5995,114.7164,1726.515,115.0,473.3,447.3845,245691.1339,0.0,179354527.7538
115.0,1957,15.0,137.4964,10月,低于防破坏线-保证出力,1726.515,115.0,1532.1485,112.8731,484.0,672.5151,361352.385,0.0,263787241.05
115.0,1957,15.0,137.4964,11月,低于防破坏线-保证出力,1532.1485,112.8731,1558.064,113.1566,703.0,683.4381,361352.385,0.0,263787241.05
115.0,1957,15.0,137.4964,12月,优化区-枚举月末库容,1558.064,113.1566,1726.515,115.0,1238.2,1069.749,569719.3277,0.0,415895109.2021
115.0,1957,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,719.0,719.0,392064.948,0.0,286207412.04
115.0,1957,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,840.8,840.8,456891.6255,0.0,333530886.5982
115.0,1957,15.0,137.4964,3月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1075.6,1075.6,581179.6099,0.0,424261115.2326
115.0,1958,15.0,137.4964,4月,优化区-枚举月末库容,1726.515,115.0,1221.1621,109.1437,1550.7,2056.0529,1040924.9749,0.0,759875231.6928
115.0,1958,15.0,137.4964,5月,汛限线附近-满发,1221.1621,109.1437,1700.5995,114.7164,5788.3,2750.6175,1371198.7723,2561.7628,1000975103.8099
115.0,1958,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1493.2752,112.4477,2195.7,2403.0243,1236278.7148,0.0,902483461.7995
115.0,1958,15.0,137.4964,7月,汛限线附近-满发,1493.2752,112.4477,1700.5995,114.7164,3980.3,2679.3298,1371296.3557,1097.1636,1001046339.6537
115.0,1958,15.0,137.4964,8月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,3151.7,3164.6578,1374964.0,0.0,1003723720.0
115.0,1958,15.0,137.4964,9月,优化区-枚举月末库容,1687.6417,114.5746,547.3582,95.3248,1681.0,2821.2835,1290406.1828,0.0,941996513.4738
115.0,1958,15.0,137.4964,10月,低于防破坏线-保证出力,547.3582,95.3248,1726.515,115.0,1929.0,749.1596,361352.385,0.6836,263787241.05
115.0,1958,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,569.7,569.7,312098.808,0.0,227832129.8181
115.0,1958,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,401.0,401.0,221106.7731,0.0,161407944.3462
115.0,1958,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,436.3,436.3,240235.1144,0.0,175371633.5476
115.0,1958,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1454.4019,112.0223,1650.5,1922.6131,996646.3272,0.0,727551818.8902
115.0,1958,15.0,137.4964,3月,优化区-枚举月末库容,1454.4019,112.0223,456.6538,92.6168,2197.3,3195.048,1373441.7694,0.0,1002612491.664
115.0,1959,15.0,137.4964,4月,低于防破坏线-保证出力,456.6538,92.6168,1700.5995,114.7164,2202.3,760.1963,359671.2131,201.6757,262559985.5805
115.0,1959,15.0,137.4964,5月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,4255.0,4267.9578,1374964.0,0.0,1003723720.0
115.0,1959,15.0,137.4964,6月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,4533.0,2630.7371,1371362.8726,1892.8228,1001094896.9757
115.0,1959,15.0,137.4964,7月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,1940.7,1953.6578,1031003.9341,0.0,752632871.9293
115.0,1959,15.0,137.4964,8月,低于防破坏线-保证出力,1687.6417,114.5746,1687.6417,114.5746,667.0,665.93,361352.385,0.0,263787241.05
115.0,1959,15.0,137.4964,9月,优化区-枚举月末库容,1687.6417,114.5746,1726.515,115.0,449.7,410.8267,225694.3798,0.0,164756897.259
115.0,1959,15.0,137.4964,10月,低于防破坏线-保证出力,1726.515,115.0,1480.3174,112.3059,425.3,676.2495,361352.385,0.0,263787241.05
115.0,1959,15.0,137.4964,11月,低于防破坏线-保证出力,1480.3174,112.3059,1648.7684,114.1492,846.6,680.8333,361352.385,0.0,263787241.05
115.0,1959,15.0,137.4964,12月,优化区-枚举月末库容,1648.7684,114.1492,1726.515,115.0,811.7,733.9534,397378.5081,0.0,290086310.932
115.0,1959,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,593.3,593.3,324789.5664,0.0,237096383.4501
115.0,1959,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,634.1,634.1,346684.8537,0.0,253079943.2229
115.0,1959,15.0,137.4964,3月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1501.0,1501.0,803614.3494,0.0,586638475.0549
115.0,1960,15.0,137.4964,4月,优化区-枚举月末库容,1726.515,115.0,1389.6131,111.3133,1565.3,1902.2019,980700.5974,0.0,715911436.1242
115.0,1960,15.0,137.4964,5月,汛限线附近-满发,1389.6131,111.3133,1700.5995,114.7164,3027.3,2711.5371,1373918.0538,8.2941,1002960179.264
115.0,1960,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,3157.0,3169.9578,1374964.0,0.0,1003723720.0
115.0,1960,15.0,137.4964,7月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,3595.0,2630.7371,1371362.8726,954.8228,1001094896.9757
115.0,1960,15.0,137.4964,8月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,824.7,837.6578,452694.547,0.0,330467019.3409
115.0,1960,15.0,137.4964,9月,优化区-枚举月末库容,1687.6417,114.5746,1700.5995,114.7164,402.1,389.1422,213496.5547,0.0,155852484.9646
115.0,1960,15.0,137.4964,10月,低于防破坏线-保证出力,1700.5995,114.7164,1363.6975,111.0297,347.0,684.6914,361352.385,0.0,263787241.05
115.0,1960,15.0,137.4964,11月,低于防破坏线-保证出力,1363.6975,111.0297,1247.0776,109.6018,594.3,714.0515,361352.385,0.0,263787241.05
115.0,1960,15.0,137.4964,12月,低于防破坏线-保证出力,1247.0776,109.6018,923.1335,103.8748,432.3,762.5882,361352.385,0.0,263787241.05
115.0,1960,15.0,137.4964,1月,低于防破坏线-保证出力,923.1335,103.8748,443.6961,92.23,381.7,861.1374,353429.3226,0.0,258003405.4817
115.0,1960,15.0,137.4964,2月,低于防破坏线-保证出力,443.6961,92.23,443.6961,92.23,634.2,634.2,223992.2101,0.0,163514313.3876
115.0,1960,15.0,137.4964,3月,低于防破坏线-保证出力,443.6961,92.23,1726.515,115.0,2153.3,761.8004,361352.385,108.6807,263787241.05
115.0,1961,15.0,137.4964,4月,优化区-枚举月末库容,1726.515,115.0,1687.6417,114.5746,4192.3,4231.1733,1374964.0,0.0,1003723720.0
115.0,1961,15.0,137.4964,5月,汛限线附近-满发,1687.6417,114.5746,923.1335,103.8748,2079.0,2844.952,1374964.0,0.0,1003723720.0
115.0,1961,15.0,137.4964,6月,辅助线2区,923.1335,103.8748,1700.5995,114.7164,2612.0,1752.379,865759.4199,85.6726,632004376.5009
115.0,1961,15.0,137.4964,7月,优化区-枚举月末库容,1700.5995,114.7164,1363.6975,111.0297,643.7,980.6019,513339.1093,0.0,374737549.7784
115.0,1961,15.0,137.4964,8月,低于防破坏线-保证出力,1363.6975,111.0297,1700.5995,114.7164,1022.3,684.593,361214.7552,4.3227,263686771.2602
115.0,1961,15.0,137.4964,9月,优化区-枚举月末库容,1700.5995,114.7164,1415.5286,111.5969,536.3,821.3709,433672.8664,0.0,316581192.4863
115.0,1961,15.0,137.4964,10月,低于防破坏线-保证出力,1415.5286,111.5969,1726.515,115.0,997.4,679.8807,361352.385,6.5329,263787241.05
115.0,1961,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,2668.3,2668.3,1374964.0,0.0,1003723720.0
115.0,1961,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,926.7,926.7,502528.8087,0.0,366846030.3847
115.0,1961,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,919.7,919.7,498817.0523,0.0,364136448.1678
115.0,1961,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,558.7,558.7,306177.1538,0.0,223509322.2521
115.0,1961,15.0,137.4964,3月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1198.7,1198.7,645914.7164,0.0,471517742.971
115.0,1962,15.0,137.4964,4月,优化区-枚举月末库容,1726.515,115.0,1221.1621,109.1437,2132.7,2638.0529,1321381.0152,0.0,964608141.0903
115.0,1962,15.0,137.4964,5月,汛限线附近-满发,1221.1621,109.1437,1700.5995,114.7164,4852.0,2750.6175,1371198.7723,1625.4628,1000975103.8099
115.0,1962,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,4776.0,4788.9578,1374964.0,0.0,1003723720.0
115.0,1962,15.0,137.4964,7月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,2869.0,2630.7371,1371362.8726,228.8228,1001094896.9757
115.0,1962,15.0,137.4964,8月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,1711.7,1724.6578,914162.4405,0.0,667338581.6003
115.0,1962,15.0,137.4964,9月,优化区-枚举月末库容,1687.6417,114.5746,1272.9932,110.0371,912.7,1327.3485,682878.6129,0.0,498501387.4282
115.0,1962,15.0,137.4964,10月,低于防破坏线-保证出力,1272.9932,110.0371,1726.515,115.0,1149.7,688.6634,361352.385,7.5148,263787241.05
115.0,1962,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1439.3,1439.3,771583.3477,0.0,563255843.8575
115.0,1962,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,970.0,970.0,525460.1923,0.0,383585940.3846
115.0,1962,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,461.0,461.0,253587.2346,0.0,185118681.2692
115.0,1962,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,521.9,521.9,286394.4316,0.0,209067935.0512
115.0,1962,15.0,137.4964,3月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,592.9,592.9,324574.6265,0.0,236939477.3669
115.0,1963,15.0,137.4964,4月,优化区-枚举月末库容,1726.515,115.0,1221.1621,109.1437,2097.7,2603.0529,1304673.6149,0.0,952411738.9001
115.0,1963,15.0,137.4964,5月,汛限线附近-满发,1221.1621,109.1437,1700.5995,114.7164,4071.7,2750.6175,1371198.7723,845.1628,1000975103.8099
115.0,1963,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1493.2752,112.4477,790.7,998.0243,528246.6469,0.0,385620052.2711
115.0,1963,15.0,137.4964,7月,汛限线附近-满发,1493.2752,112.4477,1700.5995,114.7164,2931.0,2679.3298,1371296.3557,47.8636,1001046339.6537
115.0,1963,15.0,137.4964,8月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,1608.0,1620.9578,860938.2299,0.0,628484907.8014
115.0,1963,15.0,137.4964,9月,优化区-枚举月末库容,1687.6417,114.5746,1324.8242,110.6043,316.3,679.1175,356862.9513,0.0,260509954.4434
115.0,1963,15.0,137.4964,10月,低于防破坏线-保证出力,1324.8242,110.6043,1726.515,115.0,1083.5,685.6826,361352.385,0.0,263787241.05
115.0,1963,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1576.3,1576.3,842698.5343,0.0,615169930.047
115.0,1963,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1563.3,1563.3,835959.328,0.0,610250309.4177
115.0,1963,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,710.0,710.0,387265.95,0.0,282704143.5
115.0,1963,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1376.6553,111.1715,1212.0,1561.8597,809799.2565,0.0,591153457.2277
115.0,1963,15.0,137.4964,3月,优化区-枚举月末库容,1376.6553,111.1715,1285.9509,110.1789,2725.0,2815.7044,1368511.6278,0.0,999013488.3254
115.0,1964,15.0,137.4964,4月,汛限线附近-满发,1285.9509,110.1789,1700.5995,114.7164,5893.3,2733.2846,1371222.4987,2748.8845,1000992424.0407
115.0,1964,15.0,137.4964,5月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,4065.0,4077.9578,1374964.0,0.0,1003723720.0
115.0,1964,15.0,137.4964,6月,汛限线附近-满发,1687.6417,114.5746,1700.5995,114.7164,5291.7,2630.7371,1371362.8726,2651.5228,1001094896.9757
115.0,1964,15.0,137.4964,7月,优化区-枚举月末库容,1700.5995,114.7164,819.4713,102.0421,1989.7,2870.8281,1373348.6799,0.0,1002544536.3064
115.0,1964,15.0,137.4964,8月,低于防破坏线-保证出力,819.4713,102.0421,1700.5995,114.7164,2066.0,718.2219,359903.5776,470.1677,262729611.6623
115.0,1964,15.0,137.4964,9月,优化区-枚举月末库容,1700.5995,114.7164,1260.0354,109.8309,1231.0,1671.5641,853697.5909,0.0,623199241.3888
115.0,1964,15.0,137.4964,10月,低于防破坏线-保证出力,1260.0354,109.8309,1726.515,115.0,1154.0,689.6038,361352.385,0.0,263787241.05
115.0,1964,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,920.0,920.0,498976.1538,0.0,364252592.3077
115.0,1964,15.0,137.4964,12月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,515.7,515.7,283061.8457,0.0,206635147.3835
115.0,1964,15.0,137.4964,1月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,538.0,538.0,295040.5795,0.0,215379623.0256
115.0,1964,15.0,137.4964,2月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,557.5,557.5,305530.9062,0.0,223037561.5625
115.0,1964,15.0,137.4964,3月,优化区-枚举月末库容,1726.515,115.0,1428.4864,111.7387,1050.0,1348.0286,705383.1726,0.0,514929715.9807
115.0,1965,15.0,137.4964,4月,汛限线附近-满发,1428.4864,111.7387,1234.1199,109.3727,2631.0,2831.4082,1374964.0,0.0,1003723720.0
115.0,1965,15.0,137.4964,5月,汛限线附近-满发,1234.1199,109.3727,1700.5995,114.7164,4338.3,2747.1324,1371203.5429,1128.2056,1000978586.3239
115.0,1965,15.0,137.4964,6月,优化区-枚举月末库容,1700.5995,114.7164,1687.6417,114.5746,3568.0,3580.9578,1374964.0,0.0,1003723720.0
115.0,1965,15.0,137.4964,7月,汛限线附近-满发,1687.6417,114.5746,767.6403,101.1258,1986.0,2905.1513,1374964.0,0.0,1003723720.0
115.0,1965,15.0,137.4964,8月,低于防破坏线-保证出力,767.6403,101.1258,1700.5995,114.7164,2153.0,723.6774,359751.9747,499.8811,262618941.5073
115.0,1965,15.0,137.4964,9月,优化区-枚举月末库容,1700.5995,114.7164,443.6961,92.23,1214.0,2470.9034,1121135.6759,0.0,818429043.4196
115.0,1965,15.0,137.4964,10月,低于防破坏线-保证出力,443.6961,92.23,1726.515,115.0,2367.0,761.8004,361352.385,322.3807,263787241.05
115.0,1965,15.0,137.4964,11月,优化区-枚举月末库容,1726.515,115.0,1726.515,115.0,1282.0,1282.0,689573.9405,0.0,503388976.5946
