正常蓄水位_m,年份,重复容量_万kW,装机容量_万kW,月份,运行方式,月初库容_m3s月,月初水位_m,月末库容_m3s月,月末水位_m,来水量_m3s,发电流量_m3s,平均出力_kW,弃水折算库容_m3s月,月发电量_kWh
108.0,1951,30.0,121.4353,9月,低于防破坏线-保证出力,878.2317,103.081,878.2317,103.081,619.5,621.1583,276737.775,0.0,202018575.75
108.0,1951,30.0,121.4353,10月,低于防破坏线-保证出力,878.2317,103.081,1156.472,108.0,1331.0,592.5407,276737.775,460.2191,202018575.75
108.0,1951,30.0,121.4353,11月,低于防破坏线-保证出力,1156.472,108.0,1156.472,108.0,673.0,566.6419,276737.775,106.3581,202018575.75
108.0,1951,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1160.0,1160.0,556557.027,0.0,406286629.7297
108.0,1951,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,658.7,658.7,320666.4238,0.0,234086489.3521
108.0,1951,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1127.7,1127.7,541478.1845,0.0,395279074.6899
108.0,1951,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,2568.6,2568.6,1195743.1429,0.0,872892494.3279
108.0,1952,30.0,121.4353,4月,优化区-枚举月末库容,1156.472,108.0,760.1904,100.9941,2001.0,2397.2816,1048324.9806,0.0,765277235.8142
108.0,1952,30.0,121.4353,5月,汛限线附近-满发,760.1904,100.9941,1004.7046,105.3169,5399.3,2800.286,1182912.8899,2352.1607,863526409.6633
108.0,1952,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,3781.3,2680.0253,1184263.1129,1098.9356,864512072.4405
108.0,1952,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,3677.0,2680.0253,1184263.1129,994.6356,864512072.4405
108.0,1952,30.0,121.4353,8月,低于防破坏线-保证出力,1004.7046,105.3169,1004.7046,105.3169,4378.3,580.4749,270220.5137,3795.4859,197260974.9768
108.0,1952,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,1038.4307,105.9131,2768.3,2734.5739,1213467.4049,0.0,885831205.5821
108.0,1952,30.0,121.4353,10月,低于防破坏线-保证出力,1038.4307,105.9131,1156.472,108.0,2659.7,577.3417,276737.775,1964.317,202018575.75
108.0,1952,30.0,121.4353,11月,低于防破坏线-保证出力,1156.472,108.0,1156.472,108.0,1018.3,566.6419,276737.775,451.6581,202018575.75
108.0,1952,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,693.3,693.3,337102.4964,0.0,246084822.3501
108.0,1952,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,580.3,580.3,283273.387,0.0,206789572.4881
108.0,1952,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,869.8002,102.9319,833.0,1119.6718,513610.1145,0.0,374935383.6177
108.0,1952,30.0,121.4353,3月,优化区-枚举月末库容,869.8002,102.9319,1105.8829,107.1056,3003.7,2767.6173,1213276.9285,0.0,885692157.8119
108.0,1953,30.0,121.4353,4月,优化区-枚举月末库容,1105.8829,107.1056,760.1904,100.9941,2478.0,2823.6925,1213178.2203,0.0,885620100.8056
108.0,1953,30.0,121.4353,5月,汛限线附近-满发,760.1904,100.9941,1004.7046,105.3169,3517.3,2800.286,1182912.8899,470.1607,863526409.6633
108.0,1953,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,2864.3,2680.0253,1184263.1129,181.9356,864512072.4405
108.0,1953,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,1665.0,2347.9534,913783.7341,0.0,667062125.8846
108.0,1953,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,875.3,875.3,271386.6977,0.0,198112289.2985
108.0,1953,30.0,121.4353,9月,低于防破坏线-保证出力,321.7512,87.6,549.4023,95.3858,1020.3,795.0051,276737.775,0.0,202018575.75
108.0,1953,30.0,121.4353,10月,低于防破坏线-保证出力,549.4023,95.3858,1156.472,108.0,2286.4,626.4545,276737.775,1052.8758,202018575.75
108.0,1953,30.0,121.4353,11月,低于防破坏线-保证出力,1156.472,108.0,1156.472,108.0,2395.0,566.6419,276737.775,1828.3581,202018575.75
108.0,1953,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,847.6,847.6,410079.1816,0.0,299357802.568
108.0,1953,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1449.3,1449.3,690544.3477,0.0,504097373.8575
108.0,1953,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1085.7,1085.7,521894.4032,0.0,380982914.3416
108.0,1953,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,777.0535,101.2922,1072.0,1451.4185,650141.347,0.0,474603183.2978
108.0,1954,30.0,121.4353,4月,汛限线附近-满发,777.0535,101.2922,1004.7046,105.3169,3461.7,2791.6255,1183010.1261,440.0843,863597392.0174
108.0,1954,30.0,121.4353,5月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,5833.7,2680.0253,1184263.1129,3151.3356,864512072.4405
108.0,1954,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,6961.0,2680.0253,1184263.1129,4278.6356,864512072.4405
108.0,1954,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,9361.7,2680.0253,1184263.1129,6679.3356,864512072.4405
108.0,1954,30.0,121.4353,8月,低于防破坏线-保证出力,1004.7046,105.3169,1004.7046,105.3169,5366.7,580.4749,270220.5137,4783.8859,197260974.9768
108.0,1954,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,1156.472,108.0,868.0,716.2326,339806.3993,0.0,248058671.4782
108.0,1954,30.0,121.4353,10月,低于防破坏线-保证出力,1156.472,108.0,1131.1774,107.5528,546.3,568.6354,276737.775,0.0,202018575.75
108.0,1954,30.0,121.4353,11月,低于防破坏线-保证出力,1131.1774,107.5528,954.1154,104.4225,407.7,587.9599,276737.775,0.0,202018575.75
108.0,1954,30.0,121.4353,12月,低于防破坏线-保证出力,954.1154,104.4225,751.7589,100.845,423.7,626.5033,276737.775,0.0,202018575.75
108.0,1954,30.0,121.4353,1月,低于防破坏线-保证出力,751.7589,100.845,456.6556,92.6169,407.7,705.2374,276737.775,0.0,202018575.75
108.0,1954,30.0,121.4353,2月,低于防破坏线-保证出力,456.6556,92.6169,321.7512,87.6,596.4,731.3044,246968.5581,0.0,180287047.4103
108.0,1954,30.0,121.4353,3月,低于防破坏线-保证出力,321.7512,87.6,743.3274,100.696,1160.3,740.5452,276737.775,0.0,202018575.75
108.0,1955,30.0,121.4353,4月,辅助线3区,743.3274,100.696,321.7512,87.6,1511.0,1932.5762,695615.9721,0.0,507799659.6101
108.0,1955,30.0,121.4353,5月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,5308.7,652.3648,266742.3935,3971.0427,194721947.2877
108.0,1955,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,5540.7,2680.0253,1184263.1129,2858.3356,864512072.4405
108.0,1955,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,1677.0,2359.9534,918195.9099,0.0,670283014.2442
108.0,1955,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,1975.3,652.3648,266742.3935,637.6427,194721947.2877
108.0,1955,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,819.2111,102.0375,901.3,1086.7935,482471.7,0.0,352204341.0337
108.0,1955,30.0,121.4353,10月,低于防破坏线-保证出力,819.2111,102.0375,599.9915,96.8961,439.0,659.6149,276737.775,0.0,202018575.75
108.0,1955,30.0,121.4353,11月,低于防破坏线-保证出力,599.9915,96.8961,1156.472,108.0,1190.0,620.9804,276737.775,12.539,202018575.75
108.0,1955,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,452.0,452.0,221831.1692,0.0,161936753.5385
108.0,1955,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,511.0,511.0,250129.9141,0.0,182594837.2949
108.0,1955,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,609.4,609.4,297177.0789,0.0,216939267.5824
108.0,1955,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,1139.609,107.7019,915.3,932.163,448779.9296,0.0,327609348.5864
108.0,1956,30.0,121.4353,4月,优化区-枚举月末库容,1139.609,107.7019,768.6219,101.1432,2433.0,2803.987,1214087.7456,0.0,886284054.2533
108.0,1956,30.0,121.4353,5月,汛限线附近-满发,768.6219,101.1432,1004.7046,105.3169,6085.0,2795.9486,1182961.588,3050.6296,863561959.2053
108.0,1956,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,2780.7,2726.8479,1203798.7676,51.513,878773100.3579
108.0,1956,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,922.7,1605.6534,636585.2188,0.0,464707209.6906
108.0,1956,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,970.9785,104.7206,1335.0,685.3235,276737.775,0.0,202018575.75
108.0,1956,30.0,121.4353,9月,低于防破坏线-保证出力,970.9785,104.7206,954.1154,104.4225,588.3,603.2243,276737.775,0.0,202018575.75
108.0,1956,30.0,121.4353,10月,低于防破坏线-保证出力,954.1154,104.4225,709.6013,100.0997,387.0,631.0397,276737.775,0.0,202018575.75
108.0,1956,30.0,121.4353,11月,低于防破坏线-保证出力,709.6013,100.0997,431.361,91.8617,441.3,721.3193,276737.775,0.0,202018575.75
108.0,1956,30.0,121.4353,12月,低于防破坏线-保证出力,431.361,91.8617,321.7512,87.6,330.3,439.9098,149550.8019,0.0,109172085.4063
108.0,1956,30.0,121.4353,1月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,440.0,440.0,139760.9231,0.0,102025473.8462
108.0,1956,30.0,121.4353,2月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,869.0,869.0,269504.9754,0.0,196738632.0308
108.0,1956,30.0,121.4353,3月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,858.9,858.9,266486.0799,0.0,194534838.3607
108.0,1957,30.0,121.4353,4月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,2213.7,652.3648,266742.3935,876.0427,194721947.2877
108.0,1957,30.0,121.4353,5月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,3863.0,2680.0253,1184263.1129,1180.6356,864512072.4405
108.0,1957,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,928.8209,103.9753,2716.3,2791.0403,1214353.0,0.0,886477690.0
108.0,1957,30.0,121.4353,7月,汛限线附近-满发,928.8209,103.9753,321.7512,87.6,1082.3,1689.3697,652044.203,0.0,475992268.2135
108.0,1957,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,3519.7,652.3648,266742.3935,2182.0427,194721947.2877
108.0,1957,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,1131.1774,107.5528,473.3,346.8272,166403.7162,0.0,121474712.8455
108.0,1957,30.0,121.4353,10月,低于防破坏线-保证出力,1131.1774,107.5528,1038.4307,105.9131,484.0,579.9907,276737.775,0.0,202018575.75
108.0,1957,30.0,121.4353,11月,低于防破坏线-保证出力,1038.4307,105.9131,1156.472,108.0,703.0,577.3417,276737.775,7.617,202018575.75
108.0,1957,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1238.2,1238.2,592964.4425,0.0,432864043.0349
108.0,1957,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,719.0,719.0,349284.448,0.0,254977647.04
108.0,1957,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,840.8,840.8,406864.0255,0.0,297010738.5982
108.0,1957,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1075.6,1075.6,517181.4099,0.0,377542429.2326
108.0,1958,30.0,121.4353,4月,优化区-枚举月末库容,1156.472,108.0,760.1904,100.9941,1550.7,1946.9816,859653.1579,0.0,627546805.2733
108.0,1958,30.0,121.4353,5月,汛限线附近-满发,760.1904,100.9941,1004.7046,105.3169,5788.3,2800.286,1182912.8899,2741.1607,863526409.6633
108.0,1958,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,2195.7,2878.6534,1106598.1135,0.0,807816622.8907
108.0,1958,30.0,121.4353,7月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,3980.3,652.3648,266742.3935,2642.6427,194721947.2877
108.0,1958,30.0,121.4353,8月,低于防破坏线-保证出力,1004.7046,105.3169,1004.7046,105.3169,3151.7,580.4749,270220.5137,2568.8859,197260974.9768
108.0,1958,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,321.7512,87.6,1681.0,2363.9534,919666.7002,0.0,671356691.1628
108.0,1958,30.0,121.4353,10月,低于防破坏线-保证出力,321.7512,87.6,1156.472,108.0,1929.0,652.3648,276737.775,441.9144,202018575.75
108.0,1958,30.0,121.4353,11月,低于防破坏线-保证出力,1156.472,108.0,1156.472,108.0,569.7,566.6419,276737.775,3.0581,202018575.75
108.0,1958,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,401.0,401.0,197247.2731,0.0,143990509.3462
108.0,1958,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,436.3,436.3,214275.2644,0.0,156420943.0476
108.0,1958,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1650.5,1650.5,782892.0309,0.0,571511182.5899
108.0,1958,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,2197.3,2197.3,1030406.6228,0.0,752196834.6562
108.0,1959,30.0,121.4353,4月,优化区-枚举月末库容,1156.472,108.0,760.1904,100.9941,2202.3,2598.5816,1131622.8353,0.0,826084669.7986
108.0,1959,30.0,121.4353,5月,汛限线附近-满发,760.1904,100.9941,1004.7046,105.3169,4255.0,2800.286,1182912.8899,1207.8607,863526409.6633
108.0,1959,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,4533.0,2680.0253,1184263.1129,1850.6356,864512072.4405
108.0,1959,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,1940.7,2623.6534,1014538.5002,0.0,740613105.179
108.0,1959,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,667.0,667.0,208955.092,0.0,152537217.16
108.0,1959,30.0,121.4353,9月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,449.7,449.7,142746.945,0.0,104205269.8219
108.0,1959,30.0,121.4353,10月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,425.3,425.3,135227.8973,0.0,98716365.0065
108.0,1959,30.0,121.4353,11月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,846.6,846.6,262806.0004,0.0,191848380.2695
108.0,1959,30.0,121.4353,12月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,811.7,811.7,252342.6072,0.0,184210103.2616
108.0,1959,30.0,121.4353,1月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,593.3,593.3,186609.9964,0.0,136225297.3501
108.0,1959,30.0,121.4353,2月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,634.1,634.1,199002.9637,0.0,145272163.5229
108.0,1959,30.0,121.4353,3月,低于防破坏线-保证出力,321.7512,87.6,1156.472,108.0,1501.0,652.3648,276737.775,13.9144,202018575.75
108.0,1960,30.0,121.4353,4月,优化区-枚举月末库容,1156.472,108.0,785.485,101.4413,1565.3,1936.287,858806.728,0.0,626928911.4756
108.0,1960,30.0,121.4353,5月,汛限线附近-满发,785.485,101.4413,869.8002,102.9319,3027.3,2940.0864,1214353.0,0.0,886477690.0
108.0,1960,30.0,121.4353,6月,汛限线附近-满发,869.8002,102.9319,1004.7046,105.3169,3157.0,2744.9899,1183533.7251,274.7666,863979619.3201
108.0,1960,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,3595.0,2680.0253,1184263.1129,912.6356,864512072.4405
108.0,1960,30.0,121.4353,8月,低于防破坏线-保证出力,1004.7046,105.3169,1004.7046,105.3169,824.7,580.4749,270220.5137,241.8859,197260974.9768
108.0,1960,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,1139.609,107.7019,402.1,267.1956,128986.0606,0.0,94159824.2278
108.0,1960,30.0,121.4353,10月,低于防破坏线-保证出力,1139.609,107.7019,895.0948,103.3791,347.0,592.6515,276737.775,0.0,202018575.75
108.0,1960,30.0,121.4353,11月,低于防破坏线-保证出力,895.0948,103.3791,869.8002,102.9319,594.3,620.1354,276737.775,0.0,202018575.75
108.0,1960,30.0,121.4353,12月,低于防破坏线-保证出力,869.8002,102.9319,659.0121,98.6581,432.3,646.8578,276737.775,0.0,202018575.75
108.0,1960,30.0,121.4353,1月,低于防破坏线-保证出力,659.0121,98.6581,321.7512,87.6,381.7,718.9609,261410.3653,0.0,190829566.6938
108.0,1960,30.0,121.4353,2月,低于防破坏线-保证出力,321.7512,87.6,321.7512,87.6,634.2,634.2,199033.2691,0.0,145294286.4576
108.0,1960,30.0,121.4353,3月,低于防破坏线-保证出力,321.7512,87.6,1156.472,108.0,2153.3,652.3648,276737.775,666.2144,202018575.75
108.0,1961,30.0,121.4353,4月,优化区-枚举月末库容,1156.472,108.0,1004.7046,105.3169,4192.3,4344.0674,1214353.0,0.0,886477690.0
108.0,1961,30.0,121.4353,5月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,2079.0,2761.9534,1064563.5627,0.0,777131400.7614
108.0,1961,30.0,121.4353,6月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,2612.0,652.3648,266742.3935,1274.3427,194721947.2877
108.0,1961,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,643.7,1326.6534,530051.1343,0.0,386937328.0718
108.0,1961,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,549.4023,95.3858,1022.3,794.1433,276737.775,0.0,202018575.75
108.0,1961,30.0,121.4353,9月,低于防破坏线-保证出力,549.4023,95.3858,321.7512,87.6,536.3,763.9511,266559.7065,0.0,194588585.7271
108.0,1961,30.0,121.4353,10月,低于防破坏线-保证出力,321.7512,87.6,515.6762,94.3789,997.4,804.9389,276737.775,0.0,202018575.75
108.0,1961,30.0,121.4353,11月,低于防破坏线-保证出力,515.6762,94.3789,1156.472,108.0,2668.3,630.1591,276737.775,1397.3451,202018575.75
108.0,1961,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,926.7,926.7,447390.1587,0.0,326594815.8847
108.0,1961,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,919.7,919.7,444094.9023,0.0,324189278.6678
108.0,1961,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,558.7,558.7,272934.5038,0.0,199242187.7521
108.0,1961,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1198.7,1198.7,574592.0664,0.0,419452208.471
108.0,1962,30.0,121.4353,4月,优化区-枚举月末库容,1156.472,108.0,760.1904,100.9941,2132.7,2528.9816,1102905.2717,0.0,805120848.3732
108.0,1962,30.0,121.4353,5月,汛限线附近-满发,760.1904,100.9941,1004.7046,105.3169,4852.0,2800.286,1182912.8899,1804.8607,863526409.6633
108.0,1962,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,4776.0,2680.0253,1184263.1129,2093.6356,864512072.4405
108.0,1962,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,2869.0,2680.0253,1184263.1129,186.6356,864512072.4405
108.0,1962,30.0,121.4353,8月,低于防破坏线-保证出力,1004.7046,105.3169,1004.7046,105.3169,1711.7,580.4749,270220.5137,1128.8859,197260974.9768
108.0,1962,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,321.7512,87.6,912.7,1595.6534,632785.9728,0.0,461933760.1282
108.0,1962,30.0,121.4353,10月,低于防破坏线-保证出力,321.7512,87.6,726.4643,100.3979,1149.7,744.3,276737.775,0.0,202018575.75
108.0,1962,30.0,121.4353,11月,低于防破坏线-保证出力,726.4643,100.3979,1156.472,108.0,1439.3,607.7144,276737.775,401.5779,202018575.75
108.0,1962,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,970.0,970.0,467745.1923,0.0,341453990.3846
108.0,1962,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,461.0,461.0,226157.7346,0.0,165095146.2692
108.0,1962,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,521.9,521.9,255341.3816,0.0,186399208.5512
108.0,1962,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,592.9,592.9,289297.0765,0.0,211186865.8669
108.0,1963,30.0,121.4353,4月,优化区-枚举月末库容,1156.472,108.0,760.1904,100.9941,2097.7,2493.9816,1088430.8634,0.0,794554530.2997
108.0,1963,30.0,121.4353,5月,汛限线附近-满发,760.1904,100.9941,1004.7046,105.3169,4071.7,2800.286,1182912.8899,1024.5607,863526409.6633
108.0,1963,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,790.7,1473.6534,586295.2354,0.0,427995521.819
108.0,1963,30.0,121.4353,7月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,2931.0,652.3648,266742.3935,1593.3427,194721947.2877
108.0,1963,30.0,121.4353,8月,低于防破坏线-保证出力,1004.7046,105.3169,1004.7046,105.3169,1608.0,580.4749,270220.5137,1025.1859,197260974.9768
108.0,1963,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,321.7512,87.6,316.3,999.2534,403191.4923,0.0,294329789.3668
108.0,1963,30.0,121.4353,10月,低于防破坏线-保证出力,321.7512,87.6,633.7176,97.903,1083.5,769.0339,276737.775,0.0,202018575.75
108.0,1963,30.0,121.4353,11月,低于防破坏线-保证出力,633.7176,97.903,1156.472,108.0,1576.3,617.3852,276737.775,436.1604,202018575.75
108.0,1963,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1563.3,1563.3,742942.978,0.0,542348373.9177
108.0,1963,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,710.0,710.0,345020.95,0.0,251865293.5
108.0,1963,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1021.5676,105.615,1212.0,1346.9044,629687.8602,0.0,459672137.9259
108.0,1963,30.0,121.4353,3月,优化区-枚举月末库容,1021.5676,105.615,1013.1361,105.466,2725.0,2733.4315,1211257.0468,0.0,884217644.1588
108.0,1964,30.0,121.4353,4月,优化区-枚举月末库容,1013.1361,105.466,1004.7046,105.3169,5893.3,5901.7315,1214353.0,0.0,886477690.0
108.0,1964,30.0,121.4353,5月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,4065.0,2680.0253,1184263.1129,1382.6356,864512072.4405
108.0,1964,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,5291.7,2680.0253,1184263.1129,2609.3356,864512072.4405
108.0,1964,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,1989.7,2672.6534,1032302.0595,0.0,753580503.4347
108.0,1964,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,2066.0,652.3648,266742.3935,728.3427,194721947.2877
108.0,1964,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,389.2034,90.6032,1231.0,1846.5012,743266.0378,0.0,542584207.5627
108.0,1964,30.0,121.4353,10月,低于防破坏线-保证出力,389.2034,90.6032,844.5056,102.4847,1154.0,698.8004,276737.775,0.0,202018575.75
108.0,1964,30.0,121.4353,11月,低于防破坏线-保证出力,844.5056,102.4847,1156.472,108.0,920.0,595.8453,276737.775,12.1883,202018575.75
108.0,1964,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,515.7,515.7,252377.6957,0.0,184235717.8835
108.0,1964,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,538.0,538.0,263029.5795,0.0,192011593.0256
108.0,1964,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,557.5,557.5,272359.6562,0.0,198822549.0625
108.0,1964,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,1013.1361,105.466,1050.0,1193.3359,559242.4564,0.0,408246993.1538
108.0,1965,30.0,121.4353,4月,优化区-枚举月末库容,1013.1361,105.466,785.485,101.4413,2631.0,2858.6511,1212860.5886,0.0,885388229.677
108.0,1965,30.0,121.4353,5月,汛限线附近-满发,785.485,101.4413,1004.7046,105.3169,4338.3,2787.3165,1183058.5051,1329.4248,863632708.7067
108.0,1965,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,3568.0,2680.0253,1184263.1129,885.6356,864512072.4405
108.0,1965,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,321.7512,87.6,1986.0,2668.9534,1030962.2451,0.0,752602438.9503
108.0,1965,30.0,121.4353,8月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,2153.0,652.3648,266742.3935,815.3427,194721947.2877
108.0,1965,30.0,121.4353,9月,优化区-枚举月末库容,1004.7046,105.3169,321.7512,87.6,1214.0,1896.9534,746347.4566,0.0,544833643.3442
108.0,1965,30.0,121.4353,10月,低于防破坏线-保证出力,321.7512,87.6,1156.472,108.0,2367.0,652.3648,276737.775,879.9144,202018575.75
108.0,1965,30.0,121.4353,11月,低于防破坏线-保证出力,1156.472,108.0,1156.472,108.0,1282.0,566.6419,276737.775,715.3581,202018575.75
108.0,1965,30.0,121.4353,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1180.4,1180.4,566068.1576,0.0,413229755.0638
108.0,1965,30.0,121.4353,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,706.7,706.7,343456.9774,0.0,250723593.4801
108.0,1965,30.0,121.4353,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1107.5,1107.5,532057.9087,0.0,388402273.3173
108.0,1965,30.0,121.4353,3月,优化区-枚举月末库容,1156.472,108.0,836.0741,102.3357,720.5,1040.8979,475909.9157,0.0,347414238.4918
108.0,1966,30.0,121.4353,4月,汛限线附近-满发,836.0741,102.3357,321.7512,87.6,2902.0,3416.3229,1212083.8975,0.0,884821245.1438
108.0,1966,30.0,121.4353,5月,低于防破坏线-保证出力,321.7512,87.6,1004.7046,105.3169,2275.7,652.3648,266742.3935,938.0427,194721947.2877
108.0,1966,30.0,121.4353,6月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,3567.7,2680.0253,1184263.1129,885.3356,864512072.4405
108.0,1966,30.0,121.4353,7月,汛限线附近-满发,1004.7046,105.3169,1004.7046,105.3169,4694.3,2680.0253,1184263.1129,2011.9356,864512072.4405
