正常蓄水位_m,年份,重复容量_万kW,装机容量_万kW,月份,运行方式,月初库容_m3s月,月初水位_m,月末库容_m3s月,月末水位_m,来水量_m3s,发电流量_m3s,平均出力_kW,弃水折算库容_m3s月,月发电量_kWh
100.0,1952,15.0,81.313,11月,低于防破坏线-保证出力,703.96,100.0,703.96,100.0,1018.3,501.3156,211405.829,516.9844,154326255.17
100.0,1952,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,693.3,693.3,289958.0964,0.0,211669410.3501
100.0,1952,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,580.3,580.3,243812.987,0.0,177983480.4881
100.0,1952,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,414.5826,91.3608,833.0,1122.3774,421459.7391,0.0,307665609.5307
100.0,1952,15.0,81.313,3月,优化区-枚举月末库容,414.5826,91.3608,703.96,100.0,3003.7,2714.3226,813130.0,0.0,593584900.0
100.0,1953,15.0,81.313,4月,优化区-枚举月末库容,703.96,100.0,532.2954,94.8751,2478.0,2649.6646,813130.0,0.0,593584900.0
100.0,1953,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3517.3,2141.577,766934.8662,1374.0653,559862452.2938
100.0,1953,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,2864.3,2141.577,766934.8662,721.0653,559862452.2938
100.0,1953,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1665.0,1978.901,632486.2811,0.0,461714985.1899
100.0,1953,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,414.5826,91.3608,875.3,681.3421,211405.829,0.0,154326255.17
100.0,1953,15.0,81.313,9月,低于防破坏线-保证出力,414.5826,91.3608,703.96,100.0,1020.3,550.625,211405.829,180.2975,154326255.17
100.0,1953,15.0,81.313,10月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,2286.4,2286.4,813130.0,0.0,593584900.0
100.0,1953,15.0,81.313,11月,低于防破坏线-保证出力,703.96,100.0,703.96,100.0,2395.0,501.3156,211405.829,1893.6844,154326255.17
100.0,1953,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,847.6,847.6,352442.3816,0.0,257282938.568
100.0,1953,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1449.3,1449.3,591991.9478,0.0,432154121.8575
100.0,1953,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1085.7,1085.7,448066.8032,0.0,327088766.3416
100.0,1953,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1072.0,1238.7599,482778.465,0.0,352428279.4198
100.0,1954,15.0,81.313,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,3461.7,3466.6047,813130.0,0.0,593584900.0
100.0,1954,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5833.7,2141.577,766934.8662,3690.4653,559862452.2938
100.0,1954,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,6961.0,2141.577,766934.8662,4817.7653,559862452.2938
100.0,1954,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,9361.7,2141.577,766934.8662,7218.4653,559862452.2938
100.0,1954,15.0,81.313,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,5366.7,529.43,199985.699,4835.6124,145989560.2646
100.0,1954,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,868.0,529.43,211405.829,166.9055,154326255.17
100.0,1954,15.0,81.313,10月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,546.3,546.3,229843.6518,0.0,167785865.7921
100.0,1954,15.0,81.313,11月,低于防破坏线-保证出力,703.96,100.0,591.1518,96.6322,407.7,519.2173,211405.829,0.0,154326255.17
100.0,1954,15.0,81.313,12月,低于防破坏线-保证出力,591.1518,96.6322,448.9155,92.3858,423.7,565.6071,211405.829,0.0,154326255.17
100.0,1954,15.0,81.313,1月,低于防破坏线-保证出力,448.9155,92.3858,218.3944,82.35,407.7,638.221,203531.7298,0.0,148578162.7326
100.0,1954,15.0,81.313,2月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,596.4,596.4,160939.2557,0.0,117485656.6464
100.0,1954,15.0,81.313,3月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1160.3,589.8965,211405.829,84.8379,154326255.17
100.0,1955,15.0,81.313,4月,优化区-枚举月末库容,703.96,100.0,429.2967,91.8001,1511.0,1785.6633,660848.4438,0.0,482419363.9997
100.0,1955,15.0,81.313,5月,汛限线附近-满发,429.2967,91.8001,532.2954,94.8751,5308.7,2222.5523,765188.1793,2981.4913,558587370.8592
100.0,1955,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5540.7,2141.577,766934.8662,3397.4653,559862452.2938
100.0,1955,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1677.0,1990.901,636096.0247,0.0,464350098.054
100.0,1955,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,1975.3,589.8965,198681.3973,1069.8448,145037420.0221
100.0,1955,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,901.3,529.43,211405.829,200.2055,154326255.17
100.0,1955,15.0,81.313,10月,优化区-枚举月末库容,703.96,100.0,218.3944,82.35,439.0,924.5656,326553.5246,0.0,238384072.9803
100.0,1955,15.0,81.313,11月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1190.0,589.8965,211405.829,114.5379,154326255.17
100.0,1955,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,452.0,452.0,191095.1692,0.0,139499473.5385
100.0,1955,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,511.0,511.0,215381.9141,0.0,157228797.2949
100.0,1955,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,609.4,609.4,255737.8789,0.0,186688651.5824
100.0,1955,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,915.3,1082.0599,423721.1349,0.0,309316428.4695
100.0,1956,15.0,81.313,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,2433.0,2437.9047,813130.0,0.0,593584900.0
100.0,1956,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,6085.0,2141.577,766934.8662,3941.7653,559862452.2938
100.0,1956,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,2780.7,2141.577,766934.8662,637.4653,559862452.2938
100.0,1956,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,922.7,1236.601,405012.4926,0.0,295659119.5794
100.0,1956,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,1335.0,589.8965,198681.3973,429.5448,145037420.0221
100.0,1956,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,566.6283,95.9001,588.3,554.3891,211405.829,0.0,154326255.17
100.0,1956,15.0,81.313,10月,低于防破坏线-保证出力,566.6283,95.9001,365.5355,89.824,387.0,587.7163,211405.829,0.0,154326255.17
100.0,1956,15.0,81.313,11月,低于防破坏线-保证出力,365.5355,89.824,218.3944,82.35,441.3,588.4411,177562.7397,0.0,129620799.9573
100.0,1956,15.0,81.313,12月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,330.3,330.3,91013.656,0.0,66439968.8625
100.0,1956,15.0,81.313,1月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,440.0,440.0,120125.9231,0.0,87691923.8462
100.0,1956,15.0,81.313,2月,低于防破坏线-保证出力,218.3944,82.35,399.8684,90.9216,869.0,687.5697,211405.829,0.0,154326255.17
100.0,1956,15.0,81.313,3月,低于防破坏线-保证出力,399.8684,90.9216,703.96,100.0,858.9,553.3835,211405.829,1.4249,154326255.17
100.0,1957,15.0,81.313,4月,优化区-枚举月末库容,703.96,100.0,532.2954,94.8751,2213.7,2385.3646,813130.0,0.0,593584900.0
100.0,1957,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3863.0,2141.577,766934.8662,1719.7653,559862452.2938
100.0,1957,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,2716.3,2141.577,766934.8662,573.0653,559862452.2938
100.0,1957,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1082.3,1396.201,454725.2306,0.0,331949418.3681
100.0,1957,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,3519.7,589.8965,198681.3973,2614.2448,145037420.0221
100.0,1957,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,424.392,91.6537,473.3,582.9873,211405.829,0.0,154326255.17
100.0,1957,15.0,81.313,10月,低于防破坏线-保证出力,424.392,91.6537,247.8227,83.8448,484.0,662.3758,211405.829,0.0,154326255.17
100.0,1957,15.0,81.313,11月,低于防破坏线-保证出力,247.8227,83.8448,218.3944,82.35,703.0,732.4282,200605.9645,0.0,146442354.0672
100.0,1957,15.0,81.313,12月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1238.2,589.8965,211405.829,162.7379,154326255.17
100.0,1957,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,719.0,719.0,300392.448,0.0,219286487.04
100.0,1957,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,840.8,840.8,349689.6255,0.0,255273426.5982
100.0,1957,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1075.6,1075.6,444040.6099,0.0,324149645.2326
100.0,1958,15.0,81.313,4月,优化区-枚举月末库容,703.96,100.0,429.2967,91.8001,1550.7,1825.3633,674789.6641,0.0,492596454.7632
100.0,1958,15.0,81.313,5月,汛限线附近-满发,429.2967,91.8001,532.2954,94.8751,5788.3,2222.5523,765188.1793,3461.0913,558587370.8592
100.0,1958,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,2195.7,2509.601,789688.3545,0.0,576472498.8105
100.0,1958,15.0,81.313,7月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,3980.3,589.8965,198681.3973,3074.8448,145037420.0221
100.0,1958,15.0,81.313,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,3151.7,529.43,199985.699,2620.6124,145989560.2646
100.0,1958,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,1681.0,529.43,211405.829,979.9055,154326255.17
100.0,1958,15.0,81.313,10月,优化区-枚举月末库容,703.96,100.0,645.1036,98.2429,1929.0,1987.8564,786102.7803,0.0,573855029.6035
100.0,1958,15.0,81.313,11月,低于防破坏线-保证出力,645.1036,98.2429,703.96,100.0,569.7,510.6027,211405.829,0.2409,154326255.17
100.0,1958,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,401.0,401.0,169979.2731,0.0,124084869.3462
100.0,1958,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,436.3,436.3,184606.8644,0.0,134763011.0476
100.0,1958,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,581.3424,96.3393,1650.5,1773.1176,690642.4609,0.0,504168996.4458
100.0,1958,15.0,81.313,3月,优化区-枚举月末库容,581.3424,96.3393,576.4377,96.1929,2197.3,2202.2047,812961.2578,0.0,593461718.2088
100.0,1959,15.0,81.313,4月,优化区-枚举月末库容,576.4377,96.1929,532.2954,94.8751,2202.3,2246.4423,813130.0,0.0,593584900.0
100.0,1959,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4255.0,2141.577,766934.8662,2111.7653,559862452.2938
100.0,1959,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4533.0,2141.577,766934.8662,2389.7653,559862452.2938
100.0,1959,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1940.7,2254.601,714733.5106,0.0,521755462.7231
100.0,1959,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,667.0,667.0,179190.217,0.0,130808858.41
100.0,1959,15.0,81.313,9月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,449.7,449.7,122679.0825,0.0,89555730.1969
100.0,1959,15.0,81.313,10月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,425.3,425.3,116248.8848,0.0,84861685.8815
100.0,1959,15.0,81.313,11月,低于防破坏线-保证出力,218.3944,82.35,350.8214,89.0766,846.6,711.8646,211405.829,0.0,154326255.17
100.0,1959,15.0,81.313,12月,低于防破坏线-保证出力,350.8214,89.0766,571.533,96.0465,811.7,589.598,211405.829,0.0,154326255.17
100.0,1959,15.0,81.313,1月,优化区-枚举月末库容,571.533,96.0465,703.96,100.0,593.3,460.873,187013.563,0.0,136519901.0111
100.0,1959,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,634.1,634.1,265837.1037,0.0,194061085.7229
100.0,1959,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1501.0,1501.0,612236.8494,0.0,446932900.0549
100.0,1960,15.0,81.313,4月,优化区-枚举月末库容,703.96,100.0,429.2967,91.8001,1565.3,1839.9633,679908.4441,0.0,496333164.181
100.0,1960,15.0,81.313,5月,汛限线附近-满发,429.2967,91.8001,532.2954,94.8751,3027.3,2222.5523,765188.1793,700.0913,558587370.8592
100.0,1960,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3157.0,2141.577,766934.8662,1013.7653,559862452.2938
100.0,1960,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3595.0,2141.577,766934.8662,1451.7653,559862452.2938
100.0,1960,15.0,81.313,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,824.7,529.43,199985.699,293.6124,145989560.2646
100.0,1960,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,331.2026,88.0801,402.1,602.7221,211405.829,0.0,154326255.17
100.0,1960,15.0,81.313,10月,低于防破坏线-保证出力,331.2026,88.0801,218.3944,82.35,347.0,459.8082,136532.952,0.0,99669054.9475
100.0,1960,15.0,81.313,11月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,594.3,594.3,160393.7847,0.0,117087462.8091
100.0,1960,15.0,81.313,12月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,432.3,432.3,118096.2682,0.0,86210275.8085
100.0,1960,15.0,81.313,1月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,381.7,381.7,104694.2419,0.0,76426796.6226
100.0,1960,15.0,81.313,2月,低于防破坏线-保证出力,218.3944,82.35,218.3944,82.35,634.2,634.2,170732.0941,0.0,124634428.7076
100.0,1960,15.0,81.313,3月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,2153.3,589.8965,211405.829,1077.8379,154326255.17
100.0,1961,15.0,81.313,4月,优化区-枚举月末库容,703.96,100.0,532.2954,94.8751,4192.3,4363.9646,813130.0,0.0,593584900.0
100.0,1961,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,2079.0,2392.901,755491.8742,0.0,551509068.1973
100.0,1961,15.0,81.313,6月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,2612.0,589.8965,198681.3973,1706.5448,145037420.0221
100.0,1961,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,643.7,957.601,316950.3858,0.0,231373781.6459
100.0,1961,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,1022.3,604.9347,203591.6976,101.8067,148621939.2169
100.0,1961,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,502.8672,93.9965,536.3,566.8656,211405.829,0.0,154326255.17
100.0,1961,15.0,81.313,10月,低于防破坏线-保证出力,502.8672,93.9965,703.96,100.0,997.4,534.579,211405.829,261.7282,154326255.17
100.0,1961,15.0,81.313,11月,低于防破坏线-保证出力,703.96,100.0,703.96,100.0,2668.3,501.3156,211405.829,2166.9844,154326255.17
100.0,1961,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,926.7,926.7,384374.5587,0.0,280593427.8847
100.0,1961,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,919.7,919.7,381555.3023,0.0,278535370.6678
100.0,1961,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,558.7,558.7,234942.9038,0.0,171508319.7521
100.0,1961,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,605.8659,97.0715,1198.7,1296.7941,515829.6648,0.0,376555655.2953
100.0,1962,15.0,81.313,4月,优化区-枚举月末库容,605.8659,97.0715,458.7249,92.6787,2132.7,2279.8411,812992.9783,0.0,593484874.1639
100.0,1962,15.0,81.313,5月,汛限线附近-满发,458.7249,92.6787,532.2954,94.8751,4852.0,2198.7615,765701.3603,2578.0103,558961993.0277
100.0,1962,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4776.0,2141.577,766934.8662,2632.7653,559862452.2938
100.0,1962,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,2869.0,2141.577,766934.8662,725.7653,559862452.2938
100.0,1962,15.0,81.313,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,1711.7,529.43,199985.699,1180.6124,145989560.2646
100.0,1962,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,912.7,529.43,211405.829,211.6055,154326255.17
100.0,1962,15.0,81.313,10月,优化区-枚举月末库容,703.96,100.0,218.3944,82.35,1149.7,1635.2656,563978.956,0.0,411704637.8829
100.0,1962,15.0,81.313,11月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1439.3,589.8965,211405.829,363.8379,154326255.17
100.0,1962,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,970.0,970.0,401785.1923,0.0,293303190.3846
100.0,1962,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,461.0,461.0,194809.7346,0.0,142211106.2692
100.0,1962,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,521.9,521.9,219852.1816,0.0,160492092.5512
100.0,1962,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,625.4848,97.6572,592.9,671.3752,274353.8786,0.0,200278331.3829
100.0,1963,15.0,81.313,4月,优化区-枚举月末库容,625.4848,97.6572,468.5343,92.9715,2097.7,2254.6505,812964.986,0.0,593464439.8047
100.0,1963,15.0,81.313,5月,汛限线附近-满发,468.5343,92.9715,532.2954,94.8751,4071.7,2190.9507,765869.8443,1815.3305,559084986.3155
100.0,1963,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,790.7,1104.601,363481.6185,0.0,265341581.5207
100.0,1963,15.0,81.313,7月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,2931.0,589.8965,198681.3973,2025.5448,145037420.0221
100.0,1963,15.0,81.313,8月,低于防破坏线-保证出力,532.2954,94.8751,532.2954,94.8751,1608.0,529.43,199985.699,1076.9124,145989560.2646
100.0,1963,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,218.3944,82.35,316.3,629.0354,211405.829,0.0,154326255.17
100.0,1963,15.0,81.313,10月,低于防破坏线-保证出力,218.3944,82.35,703.96,100.0,1083.5,589.8965,211405.829,8.0379,154326255.17
100.0,1963,15.0,81.313,11月,低于防破坏线-保证出力,703.96,100.0,703.96,100.0,1576.3,501.3156,211405.829,1074.9844,154326255.17
100.0,1963,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1563.3,1563.3,636638.578,0.0,464746161.9177
100.0,1963,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,710.0,710.0,296740.95,0.0,216620893.5
100.0,1963,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,414.5826,91.3608,1212.0,1501.3774,557259.6835,0.0,406799568.9751
100.0,1963,15.0,81.313,3月,优化区-枚举月末库容,414.5826,91.3608,703.96,100.0,2725.0,2435.6226,813130.0,0.0,593584900.0
100.0,1964,15.0,81.313,4月,优化区-枚举月末库容,703.96,100.0,532.2954,94.8751,5893.3,6064.9646,813130.0,0.0,593584900.0
100.0,1964,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4065.0,2141.577,766934.8662,1921.7653,559862452.2938
100.0,1964,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,5291.7,2141.577,766934.8662,3148.4653,559862452.2938
100.0,1964,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1989.7,2303.601,729200.9987,0.0,532316729.0539
100.0,1964,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,2066.0,589.8965,198681.3973,1160.5448,145037420.0221
100.0,1964,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,1231.0,529.43,211405.829,529.9055,154326255.17
100.0,1964,15.0,81.313,10月,优化区-枚举月末库容,703.96,100.0,345.9167,88.8275,1154.0,1512.0433,547877.8106,0.0,399950801.7154
100.0,1964,15.0,81.313,11月,低于防破坏线-保证出力,345.9167,88.8275,703.96,100.0,920.0,564.1808,211405.829,0.0,154326255.17
100.0,1964,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,515.7,515.7,217310.0957,0.0,158636369.8835
100.0,1964,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,538.0,538.0,226445.5795,0.0,165305273.0256
100.0,1964,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,557.5,557.5,234449.6562,0.0,171148249.0625
100.0,1964,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,1050.0,1216.7599,474511.9443,0.0,346393719.3416
100.0,1965,15.0,81.313,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,2631.0,2635.9047,813130.0,0.0,593584900.0
100.0,1965,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4338.3,2141.577,766934.8662,2195.0653,559862452.2938
100.0,1965,15.0,81.313,6月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,3568.0,2141.577,766934.8662,1424.7653,559862452.2938
100.0,1965,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,1986.0,2299.901,728110.1387,0.0,531520401.2557
100.0,1965,15.0,81.313,8月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,2153.0,589.8965,198681.3973,1247.5448,145037420.0221
100.0,1965,15.0,81.313,9月,低于防破坏线-保证出力,532.2954,94.8751,703.96,100.0,1214.0,529.43,211405.829,512.9055,154326255.17
100.0,1965,15.0,81.313,10月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,2367.0,2367.0,813130.0,0.0,593584900.0
100.0,1965,15.0,81.313,11月,低于防破坏线-保证出力,703.96,100.0,703.96,100.0,1282.0,501.3156,211405.829,780.6844,154326255.17
100.0,1965,15.0,81.313,12月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1180.4,1180.4,485800.9576,0.0,354634699.0638
100.0,1965,15.0,81.313,1月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,706.7,706.7,295401.3774,0.0,215643005.4801
100.0,1965,15.0,81.313,2月,优化区-枚举月末库容,703.96,100.0,703.96,100.0,1107.5,1107.5,456747.9087,0.0,333425973.3173
100.0,1965,15.0,81.313,3月,优化区-枚举月末库容,703.96,100.0,537.2001,95.0215,720.5,887.2599,349700.0804,0.0,255281058.6862
100.0,1966,15.0,81.313,4月,优化区-枚举月末库容,537.2001,95.0215,532.2954,94.8751,2902.0,2906.9047,813130.0,0.0,593584900.0
100.0,1966,15.0,81.313,5月,汛限线附近-满发,532.2954,94.8751,218.3944,82.35,2275.7,2589.601,812988.3782,0.0,593481516.0643
100.0,1966,15.0,81.313,6月,低于防破坏线-保证出力,218.3944,82.35,532.2954,94.8751,3567.7,589.8965,198681.3973,2662.2448,145037420.0221
100.0,1966,15.0,81.313,7月,汛限线附近-满发,532.2954,94.8751,532.2954,94.8751,4694.3,2141.577,766934.8662,2551.0653,559862452.2938
