正常蓄水位_m,年份,重复容量_万kW,装机容量_万kW,月份,运行方式,月初库容_m3s月,月初水位_m,月末库容_m3s月,月末水位_m,来水量_m3s,发电流量_m3s,平均出力_kW,弃水折算库容_m3s月,月发电量_kWh
120.0,1967,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,1755.4721,115.3169,2362.0,2789.9579,1522252.3209,0.0,1111244194.2856
120.0,1968,15.0,160.1892,4月,汛限线附近-满发,1755.4721,115.3169,2183.43,120.0,3659.0,2943.026,1601892.0,288.0161,1169381160.0
120.0,1968,15.0,160.1892,5月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,3349.7,2834.5744,1601892.0,515.1256,1169381160.0
120.0,1968,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4065.3,2834.5744,1601892.0,1230.7256,1169381160.0
120.0,1968,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4343.7,2834.5744,1601892.0,1509.1256,1169381160.0
120.0,1968,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,2122.7,712.3525,418795.616,1410.3475,305720799.68
120.0,1968,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,1920.0713,117.1181,1955.3,2218.6587,1239103.7559,0.0,904545741.8255
120.0,1968,15.0,160.1892,10月,低于防破坏线-保证出力,1920.0713,117.1181,2183.43,120.0,994.7,727.8421,418795.616,3.4992,305720799.68
120.0,1968,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1605.3,1605.3,925944.7728,0.0,675939684.1787
120.0,1968,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,844.7,844.7,494867.56,0.0,361253318.7832
120.0,1968,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1027.0,1027.0,599219.74,0.0,437430410.2
120.0,1968,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,607.0,607.0,357945.472,0.0,261300194.56
120.0,1968,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,718.4971,100.257,1017.6,2482.5329,1241691.2418,0.0,906434606.4878
120.0,1969,15.0,160.1892,4月,低于防破坏线-保证出力,718.4971,100.257,1162.915,108.1139,1371.7,930.5334,418795.616,0.0,305720799.68
120.0,1969,15.0,160.1892,5月,辅助线3区,1162.915,108.1139,2150.5102,119.6398,3499.7,2517.9896,1306117.904,0.0,953466069.92
120.0,1969,15.0,160.1892,6月,汛限线附近-满发,2150.5102,119.6398,2183.43,120.0,3335.0,2842.6195,1601892.0,459.4607,1169381160.0
120.0,1969,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,7595.0,2834.5744,1601892.0,4760.4256,1169381160.0
120.0,1969,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,4693.3,712.3525,418795.616,3980.9475,305720799.68
120.0,1969,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,1755.4721,115.3169,1673.0,2100.9579,1159621.1757,0.0,846523458.2733
120.0,1969,15.0,160.1892,10月,低于防破坏线-保证出力,1755.4721,115.3169,2183.43,120.0,1160.1,738.2559,418795.616,0.0,305720799.68
120.0,1969,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1533.3,1533.3,885559.1914,0.0,646458209.7104
120.0,1969,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,556.7,556.7,328759.7974,0.0,239994652.0801
120.0,1969,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,508.7,508.7,300916.985,0.0,219669399.0219
120.0,1969,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,943.2,943.2,551358.8784,0.0,402491981.232
120.0,1969,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,1755.4721,115.3169,1202.0,1629.9579,907309.4581,0.0,662335904.3833
120.0,1970,15.0,160.1892,4月,汛限线附近-满发,1755.4721,115.3169,1804.8518,115.8572,3094.0,3047.2366,1601892.0,0.0,1169381160.0
120.0,1970,15.0,160.1892,5月,汛限线附近-满发,1804.8518,115.8572,2183.43,120.0,5846.0,2930.0705,1601892.0,2537.3513,1169381160.0
120.0,1970,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2166.9701,119.8199,2818.3,2839.8307,1601892.0,0.0,1169381160.0
120.0,1970,15.0,160.1892,7月,汛限线附近-满发,2166.9701,119.8199,2183.43,120.0,6659.0,2838.5909,1601892.0,3803.9491,1169381160.0
120.0,1970,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,1082.3,712.3525,418795.616,369.9475,305720799.68
120.0,1970,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1952.7,1952.7,1119389.7228,0.0,817154497.6562
120.0,1970,15.0,160.1892,10月,低于防破坏线-保证出力,2183.43,120.0,2117.5903,119.2795,655.7,715.8295,418795.616,0.0,305720799.68
120.0,1970,15.0,160.1892,11月,优化区-枚举月末库容,2117.5903,119.2795,2183.43,120.0,499.7,433.8603,256025.4143,0.0,186898552.4336
120.0,1970,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,964.7,964.7,563655.7323,0.0,411468684.5678
120.0,1970,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,767.3,767.3,450382.7716,0.0,328779423.2461
120.0,1970,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1136.3,1136.3,661397.9259,0.0,482820485.8764
120.0,1970,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,2068.2106,118.7392,1059.0,1174.2194,676665.8334,0.0,493966058.3585
120.0,1971,15.0,160.1892,4月,汛限线附近-满发,2068.2106,118.7392,1640.2526,114.056,2573.0,3006.6882,1601892.0,0.0,1169381160.0
120.0,1971,15.0,160.1892,5月,汛限线附近-满发,1640.2526,114.056,2183.43,120.0,4101.3,2973.7277,1601892.0,584.3949,1169381160.0
120.0,1971,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,5048.0,2834.5744,1601892.0,2213.4256,1169381160.0
120.0,1971,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,553.8979,95.52,1554.0,3183.5321,1548388.5775,0.0,1130323661.5616
120.0,1971,15.0,160.1892,8月,低于防破坏线-保证出力,553.8979,95.52,1129.9951,107.5319,1537.0,963.0148,418795.616,0.0,305720799.68
120.0,1971,15.0,160.1892,9月,低于防破坏线-保证出力,1129.9951,107.5319,1245.2146,109.5689,978.7,856.6304,418795.616,0.0,305720799.68
120.0,1971,15.0,160.1892,10月,低于防破坏线-保证出力,1245.2146,109.5689,1129.9951,107.5319,736.0,858.5448,418795.616,0.0,305720799.68
120.0,1971,15.0,160.1892,11月,低于防破坏线-保证出力,1129.9951,107.5319,800.7967,101.712,595.0,921.8374,418795.616,0.0,305720799.68
120.0,1971,15.0,160.1892,12月,低于防破坏线-保证出力,800.7967,101.712,553.8979,95.52,377.7,624.5988,257736.6618,0.0,188147763.1006
120.0,1971,15.0,160.1892,1月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,428.0,428.0,164874.16,0.0,120358136.8
120.0,1971,15.0,160.1892,2月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,743.2,743.2,281896.2059,0.0,205784230.3216
120.0,1971,15.0,160.1892,3月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,1098.7,1098.7,411406.6092,0.0,300326824.7216
120.0,1972,15.0,160.1892,4月,低于防破坏线-保证出力,553.8979,95.52,2183.43,120.0,3129.3,820.5561,418795.616,679.2118,305720799.68
120.0,1972,15.0,160.1892,5月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,3789.3,2834.5744,1601892.0,954.7256,1169381160.0
120.0,1972,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,1557.953,113.1554,2369.0,2996.6737,1601892.0,0.0,1169381160.0
120.0,1972,15.0,160.1892,7月,辅助线2区,1557.953,113.1554,553.8979,95.52,756.3,1760.3551,806397.8833,0.0,588670454.7958
120.0,1972,15.0,160.1892,8月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,322.7,322.7,125115.531,0.0,91334337.6575
120.0,1972,15.0,160.1892,9月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,1048.0,1048.0,393116.8923,0.0,286975331.3846
120.0,1972,15.0,160.1892,10月,低于防破坏线-保证出力,553.8979,95.52,2183.43,120.0,2658.7,820.5561,418795.616,208.6118,305720799.68
120.0,1972,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,2610.0,2610.0,1480258.7234,0.0,1080588868.0851
120.0,1972,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,849.3,849.3,497511.3817,0.0,363183308.6185
120.0,1972,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1016.9,1016.9,593461.0409,0.0,433226559.8345
120.0,1972,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1660.7,1660.7,956946.0724,0.0,698570632.8226
120.0,1972,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,1755.4721,115.3169,1314.7,1742.6579,968007.6272,0.0,706645567.8757
120.0,1973,15.0,160.1892,4月,汛限线附近-满发,1755.4721,115.3169,2183.43,120.0,3661.3,2943.026,1601892.0,290.3161,1169381160.0
120.0,1973,15.0,160.1892,5月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4740.3,2834.5744,1601892.0,1905.7256,1169381160.0
120.0,1973,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,5825.3,2834.5744,1601892.0,2990.7256,1169381160.0
120.0,1973,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,1508.5733,112.6151,2332.7,3010.4484,1601892.0,0.0,1169381160.0
120.0,1973,15.0,160.1892,8月,低于防破坏线-保证出力,1508.5733,112.6151,2183.43,120.0,2059.0,753.4734,418795.616,630.6698,305720799.68
120.0,1973,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,2166.9701,119.8199,3252.3,3268.7599,1601892.0,0.0,1169381160.0
120.0,1973,15.0,160.1892,10月,低于防破坏线-保证出力,2166.9701,119.8199,2183.43,120.0,819.7,713.3009,418795.616,89.9392,305720799.68
120.0,1973,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,581.0,581.0,342870.178,0.0,250295229.94
120.0,1973,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,413.7,413.7,245577.1465,0.0,179271316.945
120.0,1973,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,462.7,462.7,274169.9783,0.0,200144084.1553
120.0,1973,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,727.7,727.7,427628.6116,0.0,312168886.4461
120.0,1973,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,1722.5522,114.9566,488.0,948.8778,534268.9003,0.0,390016297.1997
120.0,1974,15.0,160.1892,4月,辅助线3区,1722.5522,114.9566,1640.2526,114.056,2423.7,2504.7091,1306117.904,0.0,953466069.92
120.0,1974,15.0,160.1892,5月,汛限线附近-满发,1640.2526,114.056,2166.9701,119.8199,3503.0,2978.8673,1601892.0,0.0,1169381160.0
120.0,1974,15.0,160.1892,6月,汛限线附近-满发,2166.9701,119.8199,2183.43,120.0,3349.7,2838.5909,1601892.0,494.6491,1169381160.0
120.0,1974,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,5591.0,2834.5744,1601892.0,2756.4256,1169381160.0
120.0,1974,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,1386.7,712.3525,418795.616,674.3475,305720799.68
120.0,1974,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,1804.8518,115.8572,501.3,879.8782,499580.1339,0.0,364693497.7591
120.0,1974,15.0,160.1892,10月,低于防破坏线-保证出力,1804.8518,115.8572,2183.43,120.0,1105.7,735.3417,418795.616,0.0,305720799.68
120.0,1974,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,353.3,353.3,210188.0896,0.0,153437305.3912
120.0,1974,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,361.3,361.3,214884.5183,0.0,156865698.3553
120.0,1974,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,371.7,371.7,220985.705,0.0,161319564.6219
120.0,1974,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,472.7,472.7,279992.3911,0.0,204394445.5142
120.0,1974,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,2166.9701,119.8199,661.7,678.1599,398568.6708,0.0,290955129.7169
120.0,1975,15.0,160.1892,4月,汛限线附近-满发,2166.9701,119.8199,1640.2526,114.056,2453.3,2977.4843,1601892.0,0.0,1169381160.0
120.0,1975,15.0,160.1892,5月,汛限线附近-满发,1640.2526,114.056,2183.43,120.0,7544.7,2973.7277,1601892.0,4027.7949,1169381160.0
120.0,1975,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4125.0,2834.5744,1601892.0,1290.4256,1169381160.0
120.0,1975,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,553.8979,95.52,1237.0,2866.5321,1401931.7562,0.0,1023410182.0135
120.0,1975,15.0,160.1892,8月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,827.3,827.3,312717.4272,0.0,228283721.8616
120.0,1975,15.0,160.1892,9月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,640.7,640.7,244134.3142,0.0,178218049.3441
120.0,1975,15.0,160.1892,10月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,626.7,626.7,238948.8654,0.0,174432671.7201
120.0,1975,15.0,160.1892,11月,低于防破坏线-保证出力,553.8979,95.52,1245.2146,109.5689,1633.0,943.6577,418795.616,0.0,305720799.68
120.0,1975,15.0,160.1892,12月,低于防破坏线-保证出力,1245.2146,109.5689,1014.7757,105.4949,640.7,873.7783,418795.616,0.0,305720799.68
120.0,1975,15.0,160.1892,1月,低于防破坏线-保证出力,1014.7757,105.4949,553.8979,95.52,394.3,855.1778,365837.7453,0.0,267061554.0838
120.0,1975,15.0,160.1892,2月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,638.3,638.3,243245.8534,0.0,177569472.9601
120.0,1975,15.0,160.1892,3月,低于防破坏线-保证出力,553.8979,95.52,570.3578,96.0114,1125.3,1115.3008,418795.616,0.0,305720799.68
120.0,1976,15.0,160.1892,4月,低于防破坏线-保证出力,570.3578,96.0114,2166.9701,119.8199,2422.7,820.0989,418795.616,0.0,305720799.68
120.0,1976,15.0,160.1892,5月,汛限线附近-满发,2166.9701,119.8199,2183.43,120.0,4362.3,2838.5909,1601892.0,1507.2491,1169381160.0
120.0,1976,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,5141.7,2834.5744,1601892.0,2307.1256,1169381160.0
120.0,1976,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4063.3,2834.5744,1601892.0,1228.7256,1169381160.0
120.0,1976,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,978.7,712.3525,418795.616,266.3475,305720799.68
120.0,1976,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,1722.5522,114.9566,805.7,1266.5778,708184.2046,0.0,516974469.3291
120.0,1976,15.0,160.1892,10月,低于防破坏线-保证出力,1722.5522,114.9566,2183.43,120.0,1209.0,739.9189,418795.616,8.2034,305720799.68
120.0,1976,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1640.0,1640.0,945370.0,0.0,690120100.0
120.0,1976,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,585.3,585.3,345364.986,0.0,252116439.7581
120.0,1976,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,487.0,487.0,288310.8679,0.0,210466933.6026
120.0,1976,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,885.0,885.0,518010.9231,0.0,378147973.8462
120.0,1976,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,1755.4721,115.3169,1218.0,1645.9579,915942.805,0.0,668638247.6148
120.0,1977,15.0,160.1892,4月,汛限线附近-满发,1755.4721,115.3169,2183.43,120.0,4916.0,2943.026,1601892.0,1545.0161,1169381160.0
120.0,1977,15.0,160.1892,5月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,5442.0,2834.5744,1601892.0,2607.4256,1169381160.0
120.0,1977,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,6707.0,2834.5744,1601892.0,3872.4256,1169381160.0
120.0,1977,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4276.0,2834.5744,1601892.0,1441.4256,1169381160.0
120.0,1977,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,2208.0,712.3525,418795.616,1495.6475,305720799.68
120.0,1977,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,1541.4931,112.9753,968.0,1609.9369,880477.4361,0.0,642748528.3827
120.0,1977,15.0,160.1892,10月,低于防破坏线-保证出力,1541.4931,112.9753,2183.43,120.0,1389.0,751.6495,418795.616,0.0,305720799.68
120.0,1977,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1970.0,1970.0,1128985.1111,0.0,824159131.1111
120.0,1977,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,585.0,585.0,345190.95,0.0,251989393.5
120.0,1977,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,743.3,743.3,436598.7364,0.0,318717077.5501
120.0,1977,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,563.7,563.7,332826.5748,0.0,242963399.5821
120.0,1977,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,718.4971,100.257,613.7,2078.6329,1047490.5881,0.0,764668129.3029
120.0,1978,15.0,160.1892,4月,低于防破坏线-保证出力,718.4971,100.257,800.7967,101.712,1068.3,992.9846,418795.616,0.0,305720799.68
120.0,1978,15.0,160.1892,5月,辅助线2区,800.7967,101.712,1837.7717,116.2175,3092.0,2053.5982,1010343.808,0.0,737550979.84
120.0,1978,15.0,160.1892,6月,汛限线附近-满发,1837.7717,116.2175,2183.43,120.0,3773.0,2921.4998,1601892.0,505.8419,1169381160.0
120.0,1978,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,553.8979,95.52,1125.0,2754.5321,1349876.1919,0.0,985409620.0808
120.0,1978,15.0,160.1892,8月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,889.7,889.7,335578.4832,0.0,244972292.7416
120.0,1978,15.0,160.1892,9月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,856.7,856.7,323501.1889,0.0,236155867.897
120.0,1978,15.0,160.1892,10月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,720.3,720.3,273490.635,0.0,199648163.5281
120.0,1978,15.0,160.1892,11月,低于防破坏线-保证出力,553.8979,95.52,1393.3538,111.3542,1757.7,919.8915,418795.616,0.0,305720799.68
120.0,1978,15.0,160.1892,12月,低于防破坏线-保证出力,1393.3538,111.3542,1343.9741,110.8139,765.0,821.0672,418795.616,0.0,305720799.68
120.0,1978,15.0,160.1892,1月,低于防破坏线-保证出力,1343.9741,110.8139,1014.7757,105.4949,536.7,858.8237,418795.616,0.0,305720799.68
120.0,1978,15.0,160.1892,2月,低于防破坏线-保证出力,1014.7757,105.4949,899.5562,103.458,813.0,924.1543,418795.616,0.0,305720799.68
120.0,1978,15.0,160.1892,3月,低于防破坏线-保证出力,899.5562,103.458,636.1975,97.977,724.0,989.0262,418795.616,0.0,305720799.68
120.0,1979,15.0,160.1892,4月,低于防破坏线-保证出力,636.1975,97.977,553.8979,95.52,858.3,940.5996,363972.7715,0.0,265700123.1906
120.0,1979,15.0,160.1892,5月,低于防破坏线-保证出力,553.8979,95.52,2068.2106,118.7392,2344.0,829.434,418795.616,0.0,305720799.68
120.0,1979,15.0,160.1892,6月,汛限线附近-满发,2068.2106,118.7392,2183.43,120.0,6522.0,2862.9426,1601892.0,3543.838,1169381160.0
120.0,1979,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,3755.0,2834.5744,1601892.0,920.4256,1169381160.0
120.0,1979,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,2051.3,712.3525,418795.616,1338.9475,305720799.68
120.0,1979,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,2369.3,2369.3,1348902.8567,0.0,984699085.4197
120.0,1979,15.0,160.1892,10月,低于防破坏线-保证出力,2183.43,120.0,2051.7506,118.559,592.3,719.7644,418795.616,0.0,305720799.68
120.0,1979,15.0,160.1892,11月,低于防破坏线-保证出力,2051.7506,118.559,1739.0122,115.1368,427.3,747.6372,418795.616,0.0,305720799.68
120.0,1979,15.0,160.1892,12月,低于防破坏线-保证出力,1739.0122,115.1368,1327.5142,110.6338,385.3,796.1271,418795.616,0.0,305720799.68
120.0,1979,15.0,160.1892,1月,低于防破坏线-保证出力,1327.5142,110.6338,899.5562,103.458,444.3,879.0061,418795.616,0.0,305720799.68
120.0,1979,15.0,160.1892,2月,低于防破坏线-保证出力,899.5562,103.458,586.8178,96.5028,681.3,998.5796,418795.616,0.0,305720799.68
120.0,1979,15.0,160.1892,3月,低于防破坏线-保证出力,586.8178,96.5028,570.3578,96.0114,1086.7,1098.1883,418795.616,0.0,305720799.68
120.0,1980,15.0,160.1892,4月,低于防破坏线-保证出力,570.3578,96.0114,2183.43,120.0,2762.7,819.3009,418795.616,330.327,305720799.68
120.0,1980,15.0,160.1892,5月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,3507.0,2834.5744,1601892.0,672.4256,1169381160.0
120.0,1980,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4527.7,2834.5744,1601892.0,1693.1256,1169381160.0
120.0,1980,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,4561.7,2834.5744,1601892.0,1727.1256,1169381160.0
120.0,1980,15.0,160.1892,8月,低于防破坏线-保证出力,2183.43,120.0,2183.43,120.0,5711.7,712.3525,418795.616,4999.3475,305720799.68
120.0,1980,15.0,160.1892,9月,优化区-枚举月末库容,2183.43,120.0,1311.0542,110.4536,988.3,1860.6758,992829.7261,0.0,724765700.0833
120.0,1980,15.0,160.1892,10月,低于防破坏线-保证出力,1311.0542,110.4536,2183.43,120.0,1641.3,766.4447,418795.616,2.4796,305720799.68
120.0,1980,15.0,160.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,702.0,702.0,412832.862,0.0,301367989.26
120.0,1980,15.0,160.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,674.3,674.3,396860.5462,0.0,289708198.7041
120.0,1980,15.0,160.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,564.3,564.3,333175.0782,0.0,243217807.0641
120.0,1980,15.0,160.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,791.0,791.0,463975.288,0.0,338701960.24
120.0,1980,15.0,160.1892,3月,优化区-枚举月末库容,2183.43,120.0,1755.4721,115.3169,1009.7,1437.6579,803216.5322,0.0,586348068.4734
120.0,1981,15.0,160.1892,4月,汛限线附近-满发,1755.4721,115.3169,2101.1304,119.0994,3309.3,2965.343,1601892.0,0.0,1169381160.0
120.0,1981,15.0,160.1892,5月,汛限线附近-满发,2101.1304,119.0994,2183.43,120.0,3288.0,2854.777,1601892.0,350.9234,1169381160.0
120.0,1981,15.0,160.1892,6月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,2898.0,2834.5744,1601892.0,63.4256,1169381160.0
120.0,1981,15.0,160.1892,7月,汛限线附近-满发,2183.43,120.0,553.8979,95.52,1241.7,2871.2321,1404115.6744,0.0,1025004442.3104
120.0,1981,15.0,160.1892,8月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,622.0,622.0,237206.542,0.0,173160775.66
120.0,1981,15.0,160.1892,9月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,537.0,537.0,205587.4208,0.0,150078817.1615
120.0,1981,15.0,160.1892,10月,低于防破坏线-保证出力,553.8979,95.52,553.8979,95.52,729.7,729.7,276943.114,0.0,202168473.1981
120.0,1981,15.0,160.1892,11月,低于防破坏线-保证出力,553.8979,95.52,1113.5352,107.2409,1530.3,964.4027,418795.616,0.0,305720799.68
120.0,1981,15.0,160.1892,12月,低于防破坏线-保证出力,1113.5352,107.2409,833.7166,102.294,636.0,920.3398,418795.616,0.0,305720799.68
120.0,1981,15.0,160.1892,1月,低于防破坏线-保证出力,833.7166,102.294,553.8979,95.52,449.0,728.8186,302495.2306,0.0,220821518.3152
120.0,1981,15.0,160.1892,2月,低于防破坏线-保证出力,553.8979,95.52,1294.5943,110.2735,1670.3,936.3921,418795.616,0.0,305720799.68
120.0,1981,15.0,160.1892,3月,优化区-枚举月末库容,1294.5943,110.2735,553.8979,95.52,1310.3,2050.9964,893058.8311,0.0,651932946.7315
120.0,1951,20.0,165.1892,4月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,3909.0,2927.1249,1651892.0,981.8751,1205881160.0
120.0,1951,20.0,165.1892,5月,汛限线附近-满发,2183.43,120.0,2183.43,120.0,2995.0,2927.1249,1651892.0,67.8751,1205881160.0
120.0,1951,20.0,165.1892,6月,汛限线附近-满发,2183.43,120.0,734.957,100.548,1931.3,3373.9697,1651892.0,0.0,1205881160.0
120.0,1951,20.0,165.1892,7月,低于防破坏线-保证出力,734.957,100.548,2183.43,120.0,2901.7,806.9612,418795.616,646.2659,305720799.68
120.0,1951,20.0,165.1892,8月,低于防破坏线-保证出力,2183.43,120.0,1936.5312,117.2982,480.3,726.8318,418795.616,0.0,305720799.68
120.0,1951,20.0,165.1892,9月,低于防破坏线-保证出力,1936.5312,117.2982,1804.8518,115.8572,619.5,750.2405,418795.616,0.0,305720799.68
120.0,1951,20.0,165.1892,10月,低于防破坏线-保证出力,1804.8518,115.8572,2183.43,120.0,1331.0,734.8374,418795.616,217.5844,305720799.68
120.0,1951,20.0,165.1892,11月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,673.0,673.0,396110.302,0.0,289160520.46
120.0,1951,20.0,165.1892,12月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1160.0,1160.0,674877.027,0.0,492660229.7297
120.0,1951,20.0,165.1892,1月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,658.7,658.7,387853.8238,0.0,283133291.3521
120.0,1951,20.0,165.1892,2月,优化区-枚举月末库容,2183.43,120.0,2183.43,120.0,1127.7,1127.7,656503.5845,0.0,479247616.6899
120.0,1951,20.0,165.1892,3月,优化区-枚举月末库容,2183.43,120.0,2166.9701,119.8199,2568.6,2585.0599,1464718.0805,0.0,1069244198.7944
120.0,1952,20.0,165.1892,4月,汛限线附近-满发,2166.9701,119.8199,850.1765,102.585,2001.0,3314.0325,1651892.0,0.0,1205881160.0
