正常蓄水位_m,年份,重复容量_万kW,装机容量_万kW,月份,运行方式,月初库容_m3s月,月初水位_m,月末库容_m3s月,月末水位_m,来水量_m3s,发电流量_m3s,平均出力_kW,弃水折算库容_m3s月,月发电量_kWh
108.0,1953,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1085.7,1085.7,521894.4032,0.0,380982914.3416
108.0,1953,15.0,108.5799,3月,优化区-枚举月末库容,1156.472,108.0,1063.7471,106.3607,1072.0,1164.7249,550646.143,0.0,401971684.3974
108.0,1954,15.0,108.5799,4月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,3461.7,3470.1295,1085799.0,0.0,792633270.0
108.0,1954,15.0,108.5799,5月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,5833.7,2361.4807,1068954.1943,3466.0013,780336561.8754
108.0,1954,15.0,108.5799,6月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,6961.0,6969.4295,1085799.0,0.0,792633270.0
108.0,1954,15.0,108.5799,7月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,9361.7,2361.4807,1068954.1943,6994.0013,780336561.8754
108.0,1954,15.0,108.5799,8月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,5366.7,5375.1295,1085799.0,0.0,792633270.0
108.0,1954,15.0,108.5799,9月,优化区-枚举月末库容,1055.3176,106.2117,1156.472,108.0,868.0,766.8456,366075.4213,0.0,267235057.5533
108.0,1954,15.0,108.5799,10月,低于防破坏线-保证出力,1156.472,108.0,1114.3243,107.2549,546.3,584.7235,283700.635,0.0,207101463.55
108.0,1954,15.0,108.5799,11月,低于防破坏线-保证出力,1114.3243,107.2549,912.0155,103.6782,407.7,608.4702,283700.635,0.0,207101463.55
108.0,1954,15.0,108.5799,12月,低于防破坏线-保证出力,912.0155,103.6782,675.9885,99.1649,423.7,655.6416,283700.635,0.0,207101463.55
108.0,1954,15.0,108.5799,1月,低于防破坏线-保证出力,675.9885,99.1649,321.9481,87.61,407.7,761.7405,278070.5964,0.0,202991535.3918
108.0,1954,15.0,108.5799,2月,低于防破坏线-保证出力,321.9481,87.61,321.9481,87.61,596.4,596.4,187604.2997,0.0,136951138.7664
108.0,1954,15.0,108.5799,3月,低于防破坏线-保证出力,321.9481,87.61,718.1362,100.2506,1160.3,766.8382,283700.635,0.0,207101463.55
108.0,1955,15.0,108.5799,4月,辅助线3区,718.1362,100.2506,321.9481,87.61,1511.0,1907.1881,680886.7829,0.0,497047351.5102
108.0,1955,15.0,108.5799,5月,低于防破坏线-保证出力,321.9481,87.61,1063.7471,106.3607,5308.7,669.2069,278080.8997,3899.9055,202999056.7868
108.0,1955,15.0,108.5799,6月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,5540.7,5549.1295,1085799.0,0.0,792633270.0
108.0,1955,15.0,108.5799,7月,汛限线附近-满发,1055.3176,106.2117,321.9481,87.61,1677.0,2410.3695,952251.8051,0.0,695143817.7239
108.0,1955,15.0,108.5799,8月,低于防破坏线-保证出力,321.9481,87.61,1063.7471,106.3607,1975.3,669.2069,278080.8997,566.5055,202999056.7868
108.0,1955,15.0,108.5799,9月,优化区-枚举月末库容,1063.7471,106.3607,836.1497,102.337,901.3,1128.8974,507002.5503,0.0,370111861.7089
108.0,1955,15.0,108.5799,10月,低于防破坏线-保证出力,836.1497,102.337,600.1227,96.9,439.0,674.2939,283700.635,0.0,207101463.55
108.0,1955,15.0,108.5799,11月,低于防破坏线-保证出力,600.1227,96.9,1156.472,108.0,1190.0,637.3915,283700.635,0.0,207101463.55
108.0,1955,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,452.0,452.0,221831.1692,0.0,161936753.5385
108.0,1955,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,511.0,511.0,250129.9141,0.0,182594837.2949
108.0,1955,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,609.4,609.4,297177.0789,0.0,216939267.5824
108.0,1955,15.0,108.5799,3月,优化区-枚举月末库容,1156.472,108.0,1038.4585,105.9136,915.3,1033.3135,488257.6884,0.0,356428112.5027
108.0,1956,15.0,108.5799,4月,汛限线附近-满发,1038.4585,105.9136,1063.7471,106.3607,2433.0,2405.9989,1085089.6327,3.924,792115431.8734
108.0,1956,15.0,108.5799,5月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,6085.0,6093.4295,1085799.0,0.0,792633270.0
108.0,1956,15.0,108.5799,6月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,2780.7,2361.4807,1068954.1943,413.0013,780336561.8754
108.0,1956,15.0,108.5799,7月,优化区-枚举月末库容,1063.7471,106.3607,397.8139,90.8602,922.7,1588.6332,652940.9051,0.0,476646860.7067
108.0,1956,15.0,108.5799,8月,低于防破坏线-保证出力,397.8139,90.8602,1063.7471,106.3607,1335.0,671.5761,283700.635,0.0,207101463.55
108.0,1956,15.0,108.5799,9月,优化区-枚举月末库容,1063.7471,106.3607,1156.472,108.0,588.3,495.5751,239293.5111,0.0,174684263.097
108.0,1956,15.0,108.5799,10月,低于防破坏线-保证出力,1156.472,108.0,945.7336,104.2743,387.0,601.4746,283700.635,0.0,207101463.55
108.0,1956,15.0,108.5799,11月,低于防破坏线-保证出力,945.7336,104.2743,743.4248,100.6977,441.3,644.6091,283700.635,0.0,207101463.55
108.0,1956,15.0,108.5799,12月,低于防破坏线-保证出力,743.4248,100.6977,321.9481,87.61,330.3,751.7767,280993.194,0.0,205125031.5842
108.0,1956,15.0,108.5799,1月,低于防破坏线-保证出力,321.9481,87.61,321.9481,87.61,440.0,440.0,139798.3231,0.0,102052775.8462
108.0,1956,15.0,108.5799,2月,低于防破坏线-保证出力,321.9481,87.61,321.9481,87.61,869.0,869.0,269578.8404,0.0,196792553.4808
108.0,1956,15.0,108.5799,3月,低于防破坏线-保证出力,321.9481,87.61,321.9481,87.61,858.9,858.9,266559.0864,0.0,194588133.1057
108.0,1957,15.0,108.5799,4月,低于防破坏线-保证出力,321.9481,87.61,1063.7471,106.3607,2213.7,669.2069,278080.8997,804.9055,202999056.7868
108.0,1957,15.0,108.5799,5月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,3863.0,3871.4295,1085799.0,0.0,792633270.0
108.0,1957,15.0,108.5799,6月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,2716.3,2361.4807,1068954.1943,348.6013,780336561.8754
108.0,1957,15.0,108.5799,7月,优化区-枚举月末库容,1063.7471,106.3607,321.9481,87.61,1082.3,1824.099,732771.3712,0.0,534923100.9583
108.0,1957,15.0,108.5799,8月,低于防破坏线-保证出力,321.9481,87.61,1063.7471,106.3607,3519.7,669.2069,278080.8997,2110.9055,202999056.7868
108.0,1957,15.0,108.5799,9月,优化区-枚举月末库容,1063.7471,106.3607,1156.472,108.0,473.3,380.5751,184718.4631,0.0,134844478.0895
108.0,1957,15.0,108.5799,10月,低于防破坏线-保证出力,1156.472,108.0,1046.888,106.0627,484.0,591.1479,283700.635,0.0,207101463.55
108.0,1957,15.0,108.5799,11月,低于防破坏线-保证出力,1046.888,106.0627,1156.472,108.0,703.0,591.3783,283700.635,2.0378,207101463.55
108.0,1957,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1238.2,1238.2,592964.4425,0.0,432864043.0349
108.0,1957,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,719.0,719.0,349284.448,0.0,254977647.04
108.0,1957,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,840.8,840.8,406864.0255,0.0,297010738.5982
108.0,1957,15.0,108.5799,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1075.6,1075.6,517181.4099,0.0,377542429.2326
108.0,1958,15.0,108.5799,4月,优化区-枚举月末库容,1156.472,108.0,802.4315,101.7409,1550.7,1904.7405,847807.595,0.0,618899544.3758
108.0,1958,15.0,108.5799,5月,汛限线附近-满发,802.4315,101.7409,1063.7471,106.3607,5788.3,2468.7048,1068189.3488,3060.4912,779778224.647
108.0,1958,15.0,108.5799,6月,优化区-枚举月末库容,1063.7471,106.3607,962.5927,104.5724,2195.7,2296.8544,1025471.0832,0.0,748593890.7523
108.0,1958,15.0,108.5799,7月,汛限线附近-满发,962.5927,104.5724,1063.7471,106.3607,3980.3,2399.6419,1068681.9851,1481.7152,780137849.1102
108.0,1958,15.0,108.5799,8月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,3151.7,3160.1295,1085799.0,0.0,792633270.0
108.0,1958,15.0,108.5799,9月,优化区-枚举月末库容,1055.3176,106.2117,321.9481,87.61,1681.0,2414.3695,953744.7355,0.0,696233656.8929
108.0,1958,15.0,108.5799,10月,低于防破坏线-保证出力,321.9481,87.61,1156.472,108.0,1929.0,669.2069,283700.635,425.2691,207101463.55
108.0,1958,15.0,108.5799,11月,低于防破坏线-保证出力,1156.472,108.0,1139.6129,107.7019,569.7,582.3508,283700.635,0.0,207101463.55
108.0,1958,15.0,108.5799,12月,优化区-枚举月末库容,1139.6129,107.7019,1156.472,108.0,401.0,384.1409,188609.0396,0.0,137684598.9412
108.0,1958,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,436.3,436.3,214275.2644,0.0,156420943.0476
108.0,1958,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,987.8813,105.0195,1650.5,1819.0907,836638.8146,0.0,610746334.6557
108.0,1958,15.0,108.5799,3月,优化区-枚举月末库容,987.8813,105.0195,498.9683,93.8801,2197.3,2686.213,1080905.9001,0.0,789061307.0653
108.0,1959,15.0,108.5799,4月,辅助线2区,498.9683,93.8801,1063.7471,106.3607,2202.3,1637.8797,684521.776,1.853,499700896.5051
108.0,1959,15.0,108.5799,5月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,4255.0,4263.4295,1085799.0,0.0,792633270.0
108.0,1959,15.0,108.5799,6月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,4533.0,2361.4807,1068954.1943,2165.3013,780336561.8754
108.0,1959,15.0,108.5799,7月,优化区-枚举月末库容,1063.7471,106.3607,1004.7404,105.3175,1940.7,1999.7067,904748.9378,0.0,660466724.6122
108.0,1959,15.0,108.5799,8月,低于防破坏线-保证出力,1004.7404,105.3175,1063.7471,106.3607,667.0,604.0343,283420.5892,6.1705,206897030.1116
108.0,1959,15.0,108.5799,9月,优化区-枚举月末库容,1063.7471,106.3607,1097.4653,106.9568,449.7,415.9819,199738.4358,0.0,145809058.1633
108.0,1959,15.0,108.5799,10月,低于防破坏线-保证出力,1097.4653,106.9568,912.0155,103.6782,425.3,610.2727,283700.635,0.0,207101463.55
108.0,1959,15.0,108.5799,11月,低于防破坏线-保证出力,912.0155,103.6782,1156.472,108.0,846.6,604.6763,283700.635,0.0,207101463.55
108.0,1959,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,811.7,811.7,393091.3872,0.0,286956712.6616
108.0,1959,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,593.3,593.3,289488.2164,0.0,211326397.9501
108.0,1959,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,634.1,634.1,308955.9037,0.0,225537809.7229
108.0,1959,15.0,108.5799,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1501.0,1501.0,714304.8494,0.0,521442540.0549
108.0,1960,15.0,108.5799,4月,优化区-枚举月末库容,1156.472,108.0,802.4315,101.7409,1565.3,1919.3405,854041.4577,0.0,623450264.1273
108.0,1960,15.0,108.5799,5月,汛限线附近-满发,802.4315,101.7409,1063.7471,106.3607,3027.3,2468.7048,1068189.3488,299.4912,779778224.647
108.0,1960,15.0,108.5799,6月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,3157.0,3165.4295,1085799.0,0.0,792633270.0
108.0,1960,15.0,108.5799,7月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,3595.0,2361.4807,1068954.1943,1227.3013,780336561.8754
108.0,1960,15.0,108.5799,8月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,824.7,833.1295,391099.3659,0.0,285502537.1199
108.0,1960,15.0,108.5799,9月,优化区-枚举月末库容,1055.3176,106.2117,1156.472,108.0,402.1,300.9456,146508.6173,0.0,106951290.6333
108.0,1960,15.0,108.5799,10月,低于防破坏线-保证出力,1156.472,108.0,895.1564,103.3802,347.0,605.8532,283700.635,0.0,207101463.55
108.0,1960,15.0,108.5799,11月,低于防破坏线-保证出力,895.1564,103.3802,853.0088,102.635,594.3,638.0906,283700.635,0.0,207101463.55
108.0,1960,15.0,108.5799,12月,低于防破坏线-保证出力,853.0088,102.635,616.9818,97.4033,432.3,670.502,283700.635,0.0,207101463.55
108.0,1960,15.0,108.5799,1月,低于防破坏线-保证出力,616.9818,97.4033,321.9481,87.61,381.7,676.7337,242950.5643,0.0,177353911.9452
108.0,1960,15.0,108.5799,2月,低于防破坏线-保证出力,321.9481,87.61,321.9481,87.61,634.2,634.2,199087.1761,0.0,145333638.5676
108.0,1960,15.0,108.5799,3月,低于防破坏线-保证出力,321.9481,87.61,1156.472,108.0,2153.3,669.2069,283700.635,649.5691,207101463.55
108.0,1961,15.0,108.5799,4月,优化区-枚举月末库容,1156.472,108.0,1055.3176,106.2117,4192.3,4293.4544,1085799.0,0.0,792633270.0
108.0,1961,15.0,108.5799,5月,汛限线附近-满发,1055.3176,106.2117,439.9616,92.1185,2079.0,2694.9712,1085799.0,0.0,792633270.0
108.0,1961,15.0,108.5799,6月,辅助线1区,439.9616,92.1185,1063.7471,106.3607,2612.0,1136.0666,476121.4886,854.3594,347568686.6875
108.0,1961,15.0,108.5799,7月,优化区-枚举月末库容,1063.7471,106.3607,684.4181,99.4166,643.7,1023.0291,449194.4506,0.0,327911948.9521
108.0,1961,15.0,108.5799,8月,低于防破坏线-保证出力,684.4181,99.4166,1063.7471,106.3607,1022.3,637.2811,283322.2972,7.9013,206825276.9388
108.0,1961,15.0,108.5799,9月,优化区-枚举月末库容,1063.7471,106.3607,321.9481,87.61,536.3,1278.099,520971.1873,0.0,380308966.7173
108.0,1961,15.0,108.5799,10月,低于防破坏线-保证出力,321.9481,87.61,482.1092,93.3768,997.4,835.4456,283700.635,0.0,207101463.55
108.0,1961,15.0,108.5799,11月,低于防破坏线-保证出力,482.1092,93.3768,1156.472,108.0,2668.3,650.2545,283700.635,1343.6827,207101463.55
108.0,1961,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,926.7,926.7,447390.1587,0.0,326594815.8847
108.0,1961,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,919.7,919.7,444094.9023,0.0,324189278.6678
108.0,1961,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,558.7,558.7,272934.5038,0.0,199242187.7521
108.0,1961,15.0,108.5799,3月,优化区-枚举月末库容,1156.472,108.0,1139.6129,107.7019,1198.7,1215.5591,580898.2199,0.0,424055700.5576
108.0,1962,15.0,108.5799,4月,优化区-枚举月末库容,1139.6129,107.7019,802.4315,101.7409,2132.7,2469.8814,1083161.5709,0.0,790707946.7268
108.0,1962,15.0,108.5799,5月,汛限线附近-满发,802.4315,101.7409,1063.7471,106.3607,4852.0,2468.7048,1068189.3488,2124.1912,779778224.647
108.0,1962,15.0,108.5799,6月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,4776.0,4784.4295,1085799.0,0.0,792633270.0
108.0,1962,15.0,108.5799,7月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,2869.0,2361.4807,1068954.1943,501.3013,780336561.8754
108.0,1962,15.0,108.5799,8月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,1711.7,1720.1295,789620.5967,0.0,576423035.6224
108.0,1962,15.0,108.5799,9月,优化区-枚举月末库容,1055.3176,106.2117,321.9481,87.61,912.7,1646.0695,662531.0581,0.0,483647672.4276
108.0,1962,15.0,108.5799,10月,低于防破坏线-保证出力,321.9481,87.61,701.2771,99.9199,1149.7,770.8402,283700.635,0.0,207101463.55
108.0,1962,15.0,108.5799,11月,低于防破坏线-保证出力,701.2771,99.9199,1156.472,108.0,1439.3,626.0346,283700.635,358.0705,207101463.55
108.0,1962,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,970.0,970.0,467745.1923,0.0,341453990.3846
108.0,1962,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,461.0,461.0,226157.7346,0.0,165095146.2692
108.0,1962,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,521.9,521.9,255341.3816,0.0,186399208.5512
108.0,1962,15.0,108.5799,3月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,592.9,592.9,289297.0765,0.0,211186865.8669
108.0,1963,15.0,108.5799,4月,优化区-枚举月末库容,1156.472,108.0,802.4315,101.7409,2097.7,2451.7405,1078713.7675,0.0,787461050.2845
108.0,1963,15.0,108.5799,5月,汛限线附近-满发,802.4315,101.7409,1063.7471,106.3607,4071.7,2468.7048,1068189.3488,1343.8912,779778224.647
108.0,1963,15.0,108.5799,6月,优化区-枚举月末库容,1063.7471,106.3607,962.5927,104.5724,790.7,891.8544,411768.3934,0.0,300590927.1585
108.0,1963,15.0,108.5799,7月,汛限线附近-满发,962.5927,104.5724,1063.7471,106.3607,2931.0,2399.6419,1068681.9851,432.4152,780137849.1102
108.0,1963,15.0,108.5799,8月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,1608.0,1616.4295,743754.9683,0.0,542941126.8522
108.0,1963,15.0,108.5799,9月,优化区-枚举月末库容,1055.3176,106.2117,321.9481,87.61,316.3,1049.6695,429609.0094,0.0,313614576.8401
108.0,1963,15.0,108.5799,10月,低于防破坏线-保证出力,321.9481,87.61,608.5522,97.1517,1083.5,797.246,283700.635,0.0,207101463.55
108.0,1963,15.0,108.5799,11月,低于防破坏线-保证出力,608.5522,97.1517,1156.472,108.0,1576.3,636.0522,283700.635,392.328,207101463.55
108.0,1963,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1563.3,1563.3,742942.978,0.0,542348373.9177
108.0,1963,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,710.0,710.0,345020.95,0.0,251865293.5
108.0,1963,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,751.8543,100.8467,1212.0,1616.6177,718240.7485,0.0,524315746.3889
108.0,1963,15.0,108.5799,3月,优化区-枚举月末库容,751.8543,100.8467,827.7201,102.188,2725.0,2649.1342,1085330.4528,0.0,792291230.5665
108.0,1964,15.0,108.5799,4月,汛限线附近-满发,827.7201,102.188,1063.7471,106.3607,5893.3,2457.5231,1068269.1096,3201.9615,779836449.986
108.0,1964,15.0,108.5799,5月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,4065.0,4073.4295,1085799.0,0.0,792633270.0
108.0,1964,15.0,108.5799,6月,汛限线附近-满发,1055.3176,106.2117,1063.7471,106.3607,5291.7,2361.4807,1068954.1943,2924.0013,780336561.8754
108.0,1964,15.0,108.5799,7月,优化区-枚举月末库容,1063.7471,106.3607,338.8071,88.4664,1989.7,2714.64,1073699.6002,0.0,783800708.1215
108.0,1964,15.0,108.5799,8月,低于防破坏线-保证出力,338.8071,88.4664,1063.7471,106.3607,2066.0,667.1587,278680.1078,676.1129,203436478.6725
108.0,1964,15.0,108.5799,9月,优化区-枚举月末库容,1063.7471,106.3607,406.2434,91.1119,1231.0,1888.5037,771515.9106,0.0,563206614.7534
108.0,1964,15.0,108.5799,10月,低于防破坏线-保证出力,406.2434,91.1119,844.5792,102.486,1154.0,712.0305,283700.635,0.0,207101463.55
108.0,1964,15.0,108.5799,11月,低于防破坏线-保证出力,844.5792,102.486,1156.472,108.0,920.0,611.518,283700.635,0.0,207101463.55
108.0,1964,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,515.7,515.7,252377.6957,0.0,184235717.8835
108.0,1964,15.0,108.5799,1月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,538.0,538.0,263029.5795,0.0,192011593.0256
108.0,1964,15.0,108.5799,2月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,557.5,557.5,272359.6562,0.0,198822549.0625
108.0,1964,15.0,108.5799,3月,优化区-枚举月末库容,1156.472,108.0,827.7201,102.188,1050.0,1378.7519,623990.9752,0.0,455513411.8645
108.0,1965,15.0,108.5799,4月,汛限线附近-满发,827.7201,102.188,869.8678,102.9331,2631.0,2592.8297,1085799.0,0.0,792633270.0
108.0,1965,15.0,108.5799,5月,汛限线附近-满发,869.8678,102.9331,1063.7471,106.3607,4338.3,2439.122,1068400.3675,1707.5103,779932268.2483
108.0,1965,15.0,108.5799,6月,优化区-枚举月末库容,1063.7471,106.3607,1055.3176,106.2117,3568.0,3576.4295,1085799.0,0.0,792633270.0
108.0,1965,15.0,108.5799,7月,汛限线附近-满发,1055.3176,106.2117,321.9481,87.61,1986.0,2719.3695,1066728.4606,0.0,778711776.2689
108.0,1965,15.0,108.5799,8月,低于防破坏线-保证出力,321.9481,87.61,1063.7471,106.3607,2153.0,669.2069,278080.8997,744.2055,202999056.7868
108.0,1965,15.0,108.5799,9月,优化区-枚举月末库容,1063.7471,106.3607,321.9481,87.61,1214.0,1955.799,783108.0152,0.0,571668851.1215
108.0,1965,15.0,108.5799,10月,低于防破坏线-保证出力,321.9481,87.61,1156.472,108.0,2367.0,669.2069,283700.635,863.2691,207101463.55
108.0,1965,15.0,108.5799,11月,低于防破坏线-保证出力,1156.472,108.0,1156.472,108.0,1282.0,581.1933,283700.635,700.8067,207101463.55
108.0,1965,15.0,108.5799,12月,优化区-枚举月末库容,1156.472,108.0,1156.472,108.0,1180.4,1180.4,566068.1576,0.0,413229755.0638
